place,package_name,price,time,about_trip,emi
myanmar,Yangon and Environs - Myanmar,"16,999","
                            3 NIGHTS
                        ","
	
		
			
				On arrival at Yangon International Airport, you will be transferred directly to your hotel. (Airport to Hotel will take approx. 45 minutes). Check-in at the hotel and get freshen up and enjoy Lunch (on your own). Later in the afternoon, visit Chauk Htat Kyi - reclining Buddha statue, Bogyoke Market (Scott Market) - one of the oldest markets in the country. In the evening, visit the Shwedagon Pagoda (entrance fee to be paid directly) - the most popular landmark in the country. In the late evening return to the hotel and stay overnight at Yangon.
				 
				Chauk Htet Kyi Pagoda: This 65-meter-long reclining Buddha is another popular tourist spot in Yangon. Make sure to pay special attention to Buddha's feet when you visit this pagoda, as there are 108 unique symbols that represent the former lives of Buddha before attaining the Enlightenment.
				 
				Scott Market (Bogyoke Aung San Market): situated in the heart of Yangon on Bogyoke Aung San Road. The name of this road was also named after the market. The Bogyoke Aung San Market is the most popular market and a great tourist destination in Yangon (Note: The market is closed on Mondays and public holidays). Check in to the hotel in the evening and stay overnight.
				 
				Shwedagon Pagoda -
				 
				Believed to be the most sacred Pagoda in all of Myanmar, is a 326 feet structure gilded with gold plates. This amazing structure built by the Mon people of ancient Myanmar was initially built around the 6th-10th AD is now one of the most important landmarks in the city of Yangon.
				 
	After breakfast at your hotel, drive to Bago (entrance fee to be paid directly) - the ancient capital of Mon Kingdom which is 80km northeast of Yangon.
	 
	Tour highlights are -
	 
	Kya Khat Wain Monastery: to observe one of the three largest Monasteries in the country and the Buddhist monastic life and to observe the lunch process of thousands of monks who take their last meal of the day at 10:30 am in total silence.
	 
	Shwe Maw Daw Pagoda: The over 2,000 years old magnificent temple.
	 
	Kanbawzathardi Palace Site: famed of King Bayint Naung of 15th Century AD.
	 
	Take a break for lunch (on direct payment basis).
	 
	Shwe Thar Lyaung (The reclining Buddha): which is 55 meters long and dating back 994 AD.
	 
	Mya Thar Lyaung: The Colossal Reclining Buddha Image which was recently restored.
	 
	If time permits, observe a local “Cheroot”; mild cigar making industry in Bago. And at last, Kyaik-Pun four huge seated Buddha Images in the open air. Late afternoon drive back to Yangon.
	 
	En route stop at Htauk Kyant Alliance WWII cemetery - memorial cemetery of Allied Soldiers who died in Myanmar Campaign during the WWII. This cemetery is beautifully kept grounds has 27,000 stone-graves of Common–wealth & Allied Soldiers.
	 
	Later, in the evening, check in to the hotel, relax and stay overnight.
	 
	
		
			
				After Breakfast at hotel, your full day excursion to Thanlyin/Syriam will start with only 45 minutes’ drive across the Bago River from Yangon.
				 
				Thanlyin (Syriam): was an important trading center in the 17th Century under the Portuguese Adventurer De Brito. Today Thanlyin is noted for its Deep-Sea Port Projects in Thilawa.
				 
				Tour highlights are -
				 
				Portuguese Church: the ruins of a Catholic church built by an Italian Barnabite missionary can still be seen.
				 
				Kyaik-Khauk Pagoda (entrance fee to be paid directly): it perches on the hillock of the town, an imposing golden stupa similar to the Shwedagon with a history dated back over 2,000 years. The two tombs in front of the pagoda are Myanmar writers Natshinnaung and Padethayaza who wrote about ordinary people in Ava period and were captured by Mon.
				 
				Take a break for lunch (on direct payment basis).
				 
				Later, proceeds to Kyauk-Tan Pagoda (entrance fee and ferry ticket to be paid directly) - a Pagoda on a small island on a tributary of Yangon’s river. On the way back to Yangon, stop at Bada-Gyi village to see 41 feet high - 100 years old - huge Seated Buddha Image.
				 
				Later, in the evening, check in to the hotel, relax and stay overnight.
				 
	
		
			
				After breakfast, check out of the hotel and head directly to the airport for your onward return journey home."," 1,045
                            "
myanmar,Yangon through Hantharwaddy Dynasty,"11,999","
                            2 NIGHTS
                        ","
	
		
			
				On arrival at Yangon International Airport, you will be transferred directly to your hotel. (Airport to Hotel will take approx. 45 minutes). Check-in at the hotel and get freshen up and enjoy Lunch (on your own). Later in the afternoon, visit Chauk Htat Kyi - reclining Buddha statue, Bogyoke Market (Scott Market) - one of the oldest markets in the country. In the evening, visit the Shwedagon Pagoda (entrance fee to be paid directly) - the most popular landmark in the country. In the late evening return to the hotel and stay overnight at Yangon.
				 
				Chauk Htet Kyi Pagoda: This 65-meter-long reclining Buddha is another popular tourist spot in Yangon. Make sure to pay special attention to Buddha's feet when you visit this pagoda, as there are 108 unique symbols that represent the former lives of Buddha before attaining the Enlightenment.
				 
				Scott Market (Bogyoke Aung San Market): situated in the heart of Yangon on Bogyoke Aung San Road. The name of this road was also named after the market. The Bogyoke Aung San Market is the most popular market and a great tourist destination in Yangon (Note: The market is closed on Mondays and public holidays). Check in to the hotel in the evening and stay overnight.
				 
				Shwedagon Pagoda -
				 
				Believed to be the most sacred Pagoda in all of Myanmar, is a 326 feet structure gilded with gold plates. This amazing structure built by the Mon people of ancient Myanmar was initially built around the 6th-10th AD is now one of the most important landmarks in the city of Yangon.
				 
	After breakfast at your hotel, drive to Bago (entrance fee to be paid directly) - the ancient capital of Mon Kingdom which is 80km northeast of Yangon.
	 
	Tour highlights are -
	 
	Kya Khat Wain Monastery: to observe one of the three largest Monasteries in the country and the Buddhist monastic life and to observe the lunch process of thousands of monks who take their last meal of the day at 10:30 am in total silence.
	 
	Shwe Maw Daw Pagoda: The over 2,000 years old magnificent temple.
	 
	Kanbawzathardi Palace Site: famed of King Bayint Naung of 15th Century AD.
	 
	Take a break for lunch (on direct payment basis).
	 
	Shwe Thar Lyaung (The reclining Buddha): which is 55 meters long and dating back 994 AD.
	 
	Mya Thar Lyaung: The Colossal Reclining Buddha Image which was recently restored.
	 
	If time permits, observe a local “Cheroot”; mild cigar making industry in Bago. And at last, Kyaik-Pun four huge seated Buddha Images in the open air. Late afternoon drive back to Yangon.
	 
	En route stop at Htauk Kyant Alliance WWII cemetery - memorial cemetery of Allied Soldiers who died in Myanmar Campaign during the WWII. This cemetery is beautifully kept grounds has 27,000 stone-graves of Common–wealth & Allied Soldiers.
	 
	Later, in the evening, check in to the hotel, relax and stay overnight.
	 
	
		
			
				After breakfast, check out of the hotel and head directly to the airport for your onward return journey home."," 737
                            "
brisbane,Stunning Brisbane and Melbourne - Land Only,"67,990","
                            6 NIGHTS
                        ","
	"," 4,178
                            "
brisbane,Exquisite Victoria - Self Drive (Land only),"47,990","
                            4 NIGHTS
                        ","
	• Arrive in Melbourne - the second largest city in Australia, experiences a mild oceanic climate. The unique ambience of this vibrant city is created by the combination of street art, rooftop bars, restaurants and cosmopolitan lifestyle. Often called the cultural capital of the country, Melbourne has loads of art galleries, museums, theatres, concert halls and public libraries.
	• Once you arrive at the Melbourne Tullamarine Airport, pick up your rental car from the airport and proceed towards Apollo Bay, cross the West Gate Bridge and take the Princes Highway to Geelong, the largest provincial city in Victoria. From Geelong travel to Torquay, the start of the Great Ocean Road, and recognised as the surfing capital of Australia. Stop at the nearby famous Bells Beach or the beautiful Erskine Falls. The scenic coastline from Lorne to Apollo Bay has been described as one of the most beautiful and breathtaking drives in the world.
	• Stay overnight in the comfort of your hotel and get some rest to prepare for the next few days of relentless fun and excitement.
	(Please note, that these are only suggested activities and are not included in the package)
	• Rise to a beautiful day and Savour a hearty breakfast.
	• This morning travel along the fabulous Great Ocean Road to Port Campbell. See the amazing rock formations of the Twelve Apostles, which are huge stone pillars sticking out of the surf, carved over time by the crashing Southern Ocean waves. Travelling on past Port Campbell you will see London Bridge - the broken arch. Continuing the 'Shipwreck Coast' begins, from Port Campbell and Warrnambool and on to Port Fairy.
	• Stay overnight in the comfort of your hotel and get some rest to prepare for the next few days of relentless fun and excitement.
	(Please note, that these are only suggested activities and are not included in the package)
	
		• Enjoy a delicious breakfast and Check-out from your hotel to proceed towards Robe.
		• shorter route will take you via Portland and Cape Nelson, along the coast directly to Mount Gambier, and then on to Robe, via Millicent. The longer route will mean a very early start. Travel via Penhurst to Dunkeld, and then from Dunkeld a scenic drive will take you through the Grampians National Park and onto Halls Gap. Highlights within the Grampians include McKenzie Falls, Reids Lookout and the Balconies. There are walks of varying length and difficulties to reach some of these points. Return to Dunkeld, and then onto Mt Gambier and Robe.
		• Overnight stay at the resort.
		(Please note, that these are only suggested activities and are not included in the package)
	• Have a scrumptious breakfast and set out to discover Barossa Valley.
	• Continue on to Kingston and travel towards Adelaide, travelling along travelling along the Coorong National Park skirting Lake Albert and Lake Alexandria. Travel to the towns of Tailem Bend and Murray Bridge. Travel through Mannum, Mt Pleasant and Angaston. Mannum is one of the oldest towns located on the Murray River and has a historic and lively past. The Barossa Valley is one of Australia's most famous wine producing areas. It is a warm and intimate place of charming old towns, the vineyards spreading across undulating hills in well-tended, precise rows.
	There is plenty of time to explore the Barossa Valley. There are
	• Overnight stay at the hotel
	(Please note, that these are only suggested activities and are not included in the package)
	• After a lip smacking breakfast, get ready to experience Adelaide.
	• There is plenty of time to explore the Barossa Valley. There are many famous wineries to visit including, Yalumba, Orlando and Penfolds, as well as many boutique wineries to discover. Some wineries are still run by members of the same families that established them last century. You can also experience an array of gourmet food products and local delicacies. This afternoon travel south through Gawler to Adelaide, the capital of South Australia and known in Australia as the City of Churches.
	• On the last day of your trip, head to the airport to take your onward flight. Return your rental car and go back with a bunch of wonderful memories from the trip.
	(Please note, that these are only suggested activities and are not included in the package)"," 2,949
                            "
fiji,Mamanuca Island Escape in Fiji,"1,10,990","
                            4 NIGHTS
                        ","
	
		Arrive at Nadi International Airport. After clearing Fiji’s Immigration & Customs please proceed and exit the Customs Hall.  Your English speaking representative in company uniform, will welcome you with a “Bula”, shell leis, cool minted towels and bottled water, before directing you to our office for exchange of vouchers and briefing. After exchange of vouchers our Portage service will cater for your luggage while  you will be introduced to your driver who will transfer (seat-in-coach) you in our deluxe air-conditioned vehicle to Port Denarau to connect with catamaran departing for your island resort for next 3 days.  Your resort is created for those who want to forget the pressures of their business or busy lifestyle or for those who dream of peace and tranquillity. In an effort to achieve this special atmosphere, Matamanoa Island Resort has adopted a year round policy of not permitting children under the age of 16 years.  Matamanoa Island can offer you total relaxation or a wide range of leisure activities and cultural excursions   Swim in the fresh water pool or in the beautiful Pacific Ocean, play tennis or sip a cocktail at the Bar as you watch the sun set and take all the time you need to discover the magic of this beautiful Island. 
	
		Wake up to a beautiful morning and have a hearty breakfast from your lavish spread. Enjoy the many activities available at the hotels/resorts. 
	Today, after a hearty breakfast you have the whole day at leisure. 
	
		After a leisurely breakfast checkout for your departure catamaran transfer to the mainland. 
	This day marks the end of a fabulous vacation to Fiji. Early checkout today for your departure flight from Nadi and fly back with a wonderful set of memories!"," 6,820
                            "
europe,Royal Caribbean Greece & Croatia Cruise,"99,990","
                            7 NIGHTS
                        ","
	
		Welcome to Venice. Checkin start 01 pm. Dinner and overnight stay in Cruise."," 6,144
                            "
europe,"Croatia, Bosnia, Herzegovina & Serbia (Land only)","99,990","
                            7 NIGHTS
                        ","
	
		
			Upon arrival at Dubrovnik Airport, transfer to hotel. Meet the tour guide, dinner and overnight.
	
		
			Morning departure for Mostar. Sightseeing tour of the Old City of Mostar, recently included in the UNESCO’s List of World Cultural Heritage. We tour its elegant Bridge, Old Bazaar, the Mosque and a typical Turkish house. Continuation to Sarajevo. Afternoon city tour of Sarajevo, including Baš??aršija and Gazi Husref Bey Mosque. Dinner at local restaurant. Overnight in Sarajevo. 
	
		
			In the morning sightseeing tour of Belgrade. The tour includes a visit to the imposing Kalemegdan Fortress, dramatically set at the confluence of the Sava and Danube Rivers. You´ll also see Republic Square and Knez Mihajlova Street, Saint Sava Temple, the largest Orthodox Church in the city, and Tito’s Memorial.  Continuation to Zagreb for dinner and overnight.
	
		
			
				Morning city tour of Zagreb, including the fortified Upper Town, the city’s historical center, St. Mark’s Church with its multicolored roof, the Cathedral, the Croatian National Theatre and the University. After the city tour, drive to Plitvice and tour the Plitvice Lakes National Park on the UNESCO’s List of World Natural Heritage. Sixteen lakes, each at the different level, are joined in a series of cascading waterfalls. Surrounded by dense wood Plitvice Lakes are a natural phenomenon of a rare and unique beauty. Dinner and overnight in Plitvice region.
	
		
			
				
					Morning departure for Trogir where we visit the Cathedral of St. Lawrence. Continuation to Split; city tour of Split, including the Diocletian’s Palace on the UNESCO’s List of World Cultural Heritage with the Peristyle, the Jupiter’s Temple and the Cathedral. Dinner and overnight in Split."," 6,144
                            "
europe,Blissful Reunion Island,"98,990","
                            6 NIGHTS
                        ","
	
		
			Right in the heart of the Indian Ocean, 800 km east of Madagascar, Réunion Island, together with Mauritius and Rodrigues, forms the Archipelago of Mascareignes. It is like a mountain resting on the surface of the Indian Ocean, just like the Piton des Neiges, rising to 3,069 meters. An active volcano, the famous Piton de la Fournaise wakes up periodically, and you can admire the magnificence of the lava flow in total safety. upon arrival spend your day at leisure. overnight stay at hotel
	
		After breakfast,spend your day at leisure.Overnight stay at hotel.
	
		
			After breakfast proceed to Volcano & Saint pierre- The volcano is still very active, and is a must-visit spot for discovering this extraordinary force of nature.This volcano is the star of Reunion Island. Among all the touristic sites, the Piton de la Fournaise is the most visited on the island. The Cité du Volcan at the Plaine des Cafres has been revealing the secrets of the 2,631m giant since August 2014. The volcano’s silhouette is always to be seen, even when angry white and black clouds ring its head. The Piton de la Fournaise erupts around once every nine months, making it one of the most active volcanoes in the world. This colossus is around 500,000 years old, and has been classified as a World Heritage Site by UNESCO for its exceptional universal value. It shares this title with the other reunionese volcano, the Piton des Neiges, as well as the natural cirques (valley-heads) and slopes on the island. They all belong to the Reunion Island National Park, an extraordinary natural reserve whose amazing biodiversity is protected and studied. 
			 
	
		After a leisurely breakfast enjoy resort activities. Overnight stay at hotel.
	
		Today, after a hearty breakfast we will provide you a 1 private car with an english-speaking driver for 8hours to discover the Salazie and east coast of the island.
	
		
			After breakfast, Spend your day at leisure overnight stay at hotel.
	
		This day marks the end of a fabulous vacation to Mauritius. Rise to a charming morning and indulge in a mouth-watering breakfast at your hotel , check out from your hotel (check-out time is 1200 hours) before you head to the airport for your flight back home."," 6,083
                            "
europe,Milan & Rome,"73,990","
                            7 NIGHTS
                        ",," 4,547
                            "
europe,Zagreb (Land only),"69,990","
                            8 NIGHTS
                        ","
	Upon arrival at Zagreb Airport, transfer to hotel. Meet the tour guide, dinner and overnight.
	 
	Morning city tour of Zagreb, including the fortified Upper Town, the city’s historical centre, St. Mark’s Church with its multi-coloured roof, the Cathedral, the Croatian National Theatre and the University. Afternoon departure for Plitvice, dinner and overnight.
	 
	After breakfast, we tour the Plitvice Lakes National Park on the UNESCO’s List of World Natural Heritage. Sixteen lakes, each at a different level, are joined in a series of cascading waterfalls. Surrounded by dense wood, Plitvice Lakes are a natural phenomenon of a rare and unique beauty. Dinner and overnight in Plitvice region. 
	 
	
		
			Morning departure for Dubrovnik. Dinner and overnight in Dubrovnik.
			 
	Day at leisure. Dinner and overnight in Dubrovnik.
	 
	Morning sightseeing tour of Dubrovnik, included on the UNESCO’s List of World Cultural Heritage. You will visit the Franciscan monastery with Europe’s third oldest pharmacy, the Rector’s Palace and the Cathedral. 
	 
	 
	Morning sightseeing tour of Split, covering the Diocletian’s Palace on the UNESCO’s List of World Cultural Heritage with the Peristyle, the Jupiter’s Temple and the Cathedral. Departure for Trogir, a picturesque mediaeval town where we visit the Cathedral of St. Lawrence. Continuation to Zadar, dinner and overnight.
	 
	Morning sightseeing tour of Zadar, including the Roman Forum and St. Donatus Church, a magnificent monument of Romanesque architecture. Afternoon departure for Zagreb, the capital of Croatia. 
	Dinner and overnight in Zagreb.
	 
	 
	After breakfast, transfer to Zagreb Airport.
	 "," 4,301
                            "
europe,Zagreb - Dubrovnik Land Only,"61,990","
                            4 NIGHTS
                        ","
	
		
			
				
					Upon arrival at Zagreb Airport, transfer to hotel. Meet the tour guide, dinner and overnight.
					 
	Morning city tour of Zagreb, including the fortified Upper Town, the city's historical center, St. Mark's Church with its multicolored roof, the Cathedral, the Croatian National Theatre and the University. After the city tour drive to Plitvice, tour the Plitvice Lakes National Park on the UNESCO’s List of World Natural Heritage. Sixteen lakes, each at a different level, are joined in a series of cascading waterfalls. Surrounded by dense wood Plitvice Lakes are a natural phenomenon of a rare and unique beauty. Dinner and overnight in Plitvice region.
	 
	Morning departure for Trogir where we visit the Cathedral of St. Lawrence. Continuation to Split; city tour of Split, including the Diocletian's Palace on the UNESCO’s List of World Cultural Heritage with the Peristyle, the Jupiter's Temple and the Cathedral. Dinner and overnight in Split.
	After breakfast, departure for Dubrovnik. Sightseeing tour of Dubrovnik, included in the UNESCO’s List of World Cultural Heritage. You will visit the Franciscan Monastery with Europe's third oldest pharmacy, the Rector's Palace and the Cathedral. Dinner and overnight in Dubrovnik.
	 
	After breakfast, the tour ends with transfer to Dubrovnik Airport.
	 "," 3,809
                            "
europe,Discover Slovenia,"49,990","
                            3 NIGHTS
                        ","
	
		Welcome to Slovenia! On arrival at Ljublana Airport, you will be met and transferred to your hotel in Bled.
		 
		Bled is a Slovenian resort town on the foothills of the Julian Alps, set along the glacial Lake Bled.
		 
		
		 
		Spend the day exploring the picture-perfect Bled town, on your own, stroll around Lake Bled enjoying gorgeous views along your way. Bled is Slovenia's most popular resort, drawing everyone from honeymooners lured by the over-the-top romantic setting to backpackers, who come for hiking, biking, water-sports and cannoning. Overnight stay in Bled.
	
	
		Today, visit the stunning Postojna Caves and Predjama Castle. Visit Postojna Cave, the best-known cave in the world. Starting with a unique and adventurous ride with a special train, it is one of the most diverse cave systems in the world, with 21 km of passages, galleries and magnificent halls, The temperature in Postojna cave is a constant 9' C, so you need to bring some warm clothes and comfortable shoes or you can hire a jacket out there.
		 
		End the tour with a visit to The Predjama Castle, perched high up in a vertical cliff. It is an interesting and romantic sight throughout the year, in the spring and summer its surroundings are abundant with blossoms and flowers, in the autumn it is clad in the colours of surrounding forests and is at its best in the winter when the surrounding area is covered in snow. Overnight stay in Ljublana.
	
		Your trip concludes with a departure transfer to Ljublana Airport. Thank you for visiting Slovenia! We hope you have enjoyed your vacation and wish you a safe journey back home.
		 "," 3,072
                            "
europe,Discover Serbia,"27,990","
                            3 NIGHTS
                        ","
	
		
			"," 1,720
                            "
bintan island,Singapore Cruise,"30,999","
                            2 NIGHTS
                        ","
	Welcome to Singapore Marina Bay Cruise Port. Check in start form 17.00 pm. Dinner and over night stay in Cruise.
	 
	 
	Disembark Cruise at 10:00 a.m.
	 "," 1,905
                            "
bintan island,Singapore & Bintan Escape,"74,990","
                            5 NIGHTS
                        ","
	Welcome to Singapore! Upon arrival at the airport proceed to the shuttle service point for your shuttle to Tanah Merah Ferry Terminal (TMFT). Bintan Island is close to the borders of Singapore with Tanjung Pinang as its capital city.  Visitors to Bintan transit via Singapore’s Changi Airport followed by a 55-minute ferry ride from Tanah Merah Ferry Terminal in Singapore to Bandar Baru Bentan Telani (BBT) Ferry Terminal. Upon arrival, procced to your hotel. Relax in the infinity pool with sea views or play a game of billiards.
	Overnight stay at the hotel.
	After breakfast, proceed for a Half day Singapore City Tour including Merlion photostop, Suntec City, Fountain of Wealth, Orchard Road, Little India and Chinatown. In the afternoon, enjoy your day at Sentosa Island. The Luge offers a truly unique outdoor experience suitable for all ages that is not found anywhere else in Singapore or Southeast Asia. After Luge, board the Skyride and take in the fantastic panoramic scenery of the city skyline and beautiful coastline. There's no better way to complete a fabulous day at Sentosa than to take in a spectacular night show set outdoors against the backdrop of an open sea. Come, discover an awe-inspiring display of water, laser and fire effects, set to majestic music and a panorama of breathtaking vistas - Wings of Time. Weaved together by a tale of friendship and courage that will linger with you long after you leave the magical isle.
	Overnight stay at the hotel.
	Today you visit universal Studios. Live The Movies at the many exclusive attractions found only at the region’s first Hollywood movie theme park, Universal Studios Singapore. Featuring movie-themed rides and attractions, which are unique to Singapore, thrill seekers and families will be the first to experience many new rides and shows based on blockbuster hits. The young and young at heart will be entertained by Shrek and gang on an incredible 4-D adventure in the world’s first Far Far Away Castle. Thrill seekers can face warrior mummies on Revenge of the Mummy a psychological thrill ride in total darkness. Other highlights include Madagascar, New York, Hollywood, Sci Fi City and The Lost World.
	Overnight stay at the hotel."," 4,608
                            "
seychelles,Super Saver Seychelles,"61,990","
                            5 NIGHTS
                        ","
	Welcome to Seychelles- an unmatched paradise on earth. Once you land in Mahe Island we will whisk you away to your hotel (Le Relax) situated in Anse Royale across the best snorkelling beach in the south of Mahe. You have the whole day to explore your beautiful resort and the Anse Royale beach. 
	Overnight stay at hotel.
	After breakfast, you have the whole day for yourself. We recommend taking our half day tour of North Mahe and Victoria today, at an additional cost. The tour includes a visit of the Botanical Garden, home of the giant tortoises, fruits bats and the endemic flora and fauna, including the World famous Coco De Mer (double coconut) palms. 
	 
	Have a panoramic view of the capital, neighbouring Islands and National Marine Park, Including the port area, tuna fishing quay and the main buildings and streets. Discover Victoria which is the World smallest Capital with its population of about 30,0000. Stop over at the colorful “Selwyn, Selwyn-Clark” Victoria Market where you will find different types of fresh fishes, fruits, vegetables and crafts shops. Stroll through the Catholic Cathedral, St. Paul’s Cathedral, the Clock Tower and other colonial buildings. 
	There are also small gift kiosks shops along the Francis Rachel Street pathway and free time will be allocated for shopping.  
	Overnight at hotel.
	 
	
		
			
				After a leisurely breakfast we would recommend visiting one or two of the pristine 65 beaches in Mahe, our suggestion- Beau Vallon Beach. One of the longest beaches in the Seychelles, Beau Vallon is popular amongst tourists and locals thanks to its mixture of beautiful scenery, extensive activity options, fantastic surrounding infrastructure, and widespread appeal. The sheer choice of different activities at Beau Vallon is unique in the Seychelles. The beautiful sand and shallow, clear water are well-suited to relaxing beach days under the sun; the beautiful underwater scenery lends itself well to snorkelling or scuba diving; the widespread bay means that you can easily try out some surfing, windsurfing, kitesurfing, or jet skiing without disturbing others; and finally, the numerous excursions and rental options here mean that the only limit is what you want to spend your day doing. 
				 
				Beau Vallon is also worth a visit in the evening thanks to the beautiful sunset views over the water, as well as the local restaurants and bars, including a nightclub, that can be found next to the beach. With such a variety of different things to do, it’s little wonder that Beau Vallon is so well-known by tourists and locals alike, and this beach is one of the few ‘must-see’ locations for any Seychelles vacationer.
				Overnight at Hotel
	After breakfast, you have the rest of the day at leisure. We recommend visiting the nearby islands of Praslin or La Digue. 
	La Digue is the fourth largest island of the Seychelles group. Here, time stands still and the use of bicycles and ox-cart are quite prevalent. With a population of just over 2000 and a rich flora, La Digue is home to one of the rarest birds on earth - the Paradise Flycatcher. Known for preserving traditions, the island’s ‘trademark’ is the must-visit l’Union Estate, still sporting its traditional coconut oil mill, the old copra kiln and a fine colonial house set amongst vanilla and coconut plantations. 
	As you stroll along, pet the gentle giant land tortoises before settling
	down on the picturesque Anse Source d’Argent, voted as one of the most beautiful beaches in the world. Set against exceptional rock formation, the place remains a source of inspiration for artists and will simply take away your breath. Relax and take memorable pictures of one of the few natural places in the world where you can hear your heart beating!
	 
	With over 7000 inhabitants, Praslin is the second largest of the archipelago covers an area of over 37sqm. The isle of Praslin boasts one of UNESCO’s World Heritage sites, the renowned Vallée de Mai, believed to be the original ‘Garden of Eden’. As you stroll through this amazing forest, meet the World’s biggest nut, the inspiring Coco de Mer. Your tour will then take you to the exquisite Anse Lazio beach which over recent years has appeared on the list of top 10 beaches in the world and has graced the front page of several publications. Your visit to these two islands will not only be a dream come true, but a memorable experience for you will have been seduced!
	Overnight stay at the hotel
	 
	This day marks the end of a fabulous vacation to Seychelles. Rise to a charming morning and indulge in a mouth-watering breakfast at your hotel , check out from your hotel (check-out time is 1200 hours) before you head to the airport for your flight back home.
	 "," 3,809
                            "
male,Funfilled Maldives,"55,500","
                            4 NIGHTS
                        ",,
male,Scintillating Maldives With Beach Bungalow,"46,000","
                            3 NIGHTS
                        ",,
male,Mesmerizing Maldives  (with 1night In Water Villa),"54,020","
                            3 NIGHTS
                        ",,
male,Exotic Maldives: Adaraan Select Hudunfushi,"76,950","
                            3 NIGHTS
                        ",,
koh phangan,Thailand - Party under Full Moon - Yatra Exclusive,"19,990","
                            3 NIGHTS
                        ","
	Transfer from Surat Thani airport to Koh Phangan by ferry. Check in at the Resort. Evening at own leisure.
	
		
			Breakfast at the Resort. Day at own leisure.
	
		Breakfast at the Resort. Day at own leisure.
		 
		21.00 PM depart from the resort to Full Moon Party (Dates April - 5&9, May - 5&9, June - 3&7, July - 5&9, Aug - 2&7, Sep - 4, Oct 1, 5&29, Nov - 2&29, Dec - 2, 27&31)
		 "," 1,228
                            "
chiang rai,Immersive Thailand - Yatra Exclusive,"45,990","
                            10 NIGHTS
                        ","
	
		Say hello to Thailand! Upon your arrival, your guide will greet you at the airport and escort you to the hotel. You can take the rest of the day to wander around. Overnight in Hotel.
	After Breakfast, proceed for half day city tour We start with fascinating temples around the capital (Bangkok) like the Wat Traimit housing a five-and-half ton Golden Buddha statue and the Marble Temple. The tour will give you an in-depth understanding of the traditions and culture of Bangkok.
	
	
		
		 
	After breakfast, proceed for Chiang Mai Half day city tour. This tour takes you on an unforgettable drive through many different parts of the city, passing markets, residential areas, foreign consulates and establishments, government buildings and Ta-Pae, Chiang Mai's main street. Visit four of the most important temples : Wat Chiang Man (AD 1297), the oldest temple within the city walls, Wat Chedi Luang (AD 1411), where the Emerald Buddha was once enshrined, Wat Pra Singh (AD 1345), housing a very sacred 1,500 year old Buddha image and Wat Suan Dok (AD 1371), where the ashes of Chiang Mai's Royal Family are interred.
	 "," 2,826
                            "
chiang rai,Thai Luxury Escape - Senior Citizen Special,"35,990","
                            4 NIGHTS
                        ","
	
		
			Upon your arrival in Phuket, transfer to your Hotel and check in. The evening is at leisure to explore the surroundings on own. In the evening, we recommend that you take an optional tour of Phuket Fantasea Show. Inspired by Thailand's rich and exotic heritage, it not only showcases the charm and beauty of Thailand, but also enriches ancient Thai traditions with the wonder of cutting-edge technology and special effects. The result is a stunning 140-acre theme complex, packed with a multitude of activities and entertainment: a Carnival village with games, handicrafts and shopping. Overnight in Hotel.
			 
	
		After Breakfast, proceed on City Tour of Phuket. Take in Phuket Island's natural beauty as you are driven along beach roads through Patong, Karon and Kata. Visit the 'Three Beaches' viewpoint where you can take in a great vista of the beautiful bays of Kata Noi, Kata, Karon and Kho Pu Island, at one of the island's best scenic spot. his tour gives an insight into the highlights of the 'Pearl of the Andaman'. It also includes a leisurely drive around Phuket west coast line from Patong beach till end of the island. Return to the Hotel for overnight stay.
	Post a filling breakfast at the hotel, check out and transfer to airport to board flight to Bangkok. Upon arrival in Bangkok, transfer to Hotel. Spend the evening at leisure exploring the surroundings on own.
	Today, proceed to visit fascinating temples around the capital city of Bangkok like the Wat Traimit housing a five-and-half ton Golden Buddha statue and the Marble Temple. The tour will give you an in-depth understanding of the traditions and culture of Bangkok. In the evening, return to hotel to spend comfortable overnight stay
	
		
			
				Have a buffet breakfast at the hotel in the morning. After check out formalities, (The standard check out time is 1200 hours), Evening you will be picked up for departure transfer to the airport for flight way back home.
				 "," 2,212
                            "
