place,package_name,price,time,about_trip,emi
dublin,Enchanting Emerald Isle (Land Only),"1,72,990","
                            7 NIGHTS
                        ","
	
		
			
				• Your tour will begin in Dublin
				• Tour around Dublin in the afternoon for a Guided City Tour
				• On the tour, view the colourful doors in the elegant Georgian Squares, St Patrick’s Cathedral and more
				• Later, you will gather for a welcome reception and exclusive visit to the Crypt at Christchurch Cathedral,  which was built in 1172 and       consists of underground chambers house memorials, artefacts and altar-pieces
				• Overnight at the hotel
	• Savour a hearty breakfast at the hotel
	• Today, you will proceed to admire the rolling green countryside as you cross from Dublin to Ballina
	• En route, stop for a visit at the magnificent Strokestown Park House, an 18th-century mansion with original furnishings with an Irish Famine Museum in the old stables housing one of the world’s best private archives dedicated to the potato famine of the 1840s 
	• Afterwards, continue to Ballina, set on River Moy
	• On arrival, check-in at the hotel
	• Dinner and overnight at the hotel
	
		
			 
	• Relish a delectable breakfast at your hotel 
	• Then, you will travel to the scenic town of Westport and on to Connemara
	• Also, visit the Kylemore Abbey, a once-upon-a-time family home situated on Lake Kylemore. This 19th-century neo-Gothic wonder now serves as a Benedictine Monastery
	• Afterwards, continue to Galway, the ‘City of Tribes’ and visit the Galway Cathedral, an impressive stone church dating back to 1965
	• Check-in and overnight at the hotel
	
		
			
				• Today, post breakfast at the hotel, you will leave for a traditional Irish Farm to gain a cultural insight into the life of a sheep farmer. Sip a cup of morning tea and enjoy a freshly baked scone as you watch the farmer herd sheep with the help of his dog
				• Afterwards, you will head to the coast and the rugged Cliffs of Moher. Here, enjoy the endless ocean views before taking the ferry across the Shannon Estuary and on to Killarney
				• Dinner and overnight stay at the hotel
	• Have breakfast at the hotel
	• This morning, you will have free time to spend in Killarney
	• Alternatively, you can opt for a leisurely Guided Walk with a local specialist. Stop at Torc Waterfall, walk along the lakeshore and past the farmlands of the 19th century Muckross Estate
	• Afterwards, continue your day travelling around the Ring of Kerry, one of the most scenic drives on the Emerald Isle that has inspired poets, artists and musicians for centuries
	• Overnight stay at the hotel
	Please Note: The walk will be over wooded paths and lakeshore trails. While there are no mountains to climb, walkers need to be reasonably fit, have good walking shoes or boots, sunscreen and raingear.
	
		
			
	• Your first stop will be at the Blarney Castle, where you will get a chance to kiss the famous Blarney Stone and receive the “Gift of the Gab”. Browse through the Blarney Woollen Mills before heading towards County Kilkenny
	• Here, you will discover the ‘lost’ town of Newtown Jerpoint which was founded in the 12th century and Belmore House, where the town was unearthed. Hear the tale while relishing a Be My Guest Dinner
	• Check-in and overnight stay at the hotel
	• Enjoy your breakfast at the hotel, and depart for Blarney
	• Have breakfast at the hotel
	• Today, you will visit Kilkenny Castle, an Anglo-Norman mansion that sits majestically over the River Nore, with a local specialist. Also, see the Butler Gallery, one of Ireland’s most important art galleries outside of Dublin, situated in the castle’s basement
	• Later, return to Ireland’s capital, Dublin, where you will visit Trinity College to admire the Book of Kells
	• Overnight at the hotel
	• All great holidays must end. Relish a yummy breakfast at the hotel and pack your bags and memories
	• Check-out from the hotel and get transferred to the airport where you can enjoy your last few hours shopping for souvenirs or relaxing before catching your flight for home"," 10,630
                            "
dubrovnik,Highlights of Croatia,"70,990","
                            6 NIGHTS
                        ","
	Welcome to Croatia! On arrival at Zagreb Airport, you will be met and transferred to your hotel.
	This morning, explore the main spots of the city on your guided walking tour of Zagreb with a scenic funicular ride.
	Spend the day at leisure on your own. We recommend you take an Optional Day Trip to Plitvice National Park 
	Check out and get transferred to the Zagreb Airport. Fly Zagreb to Dubrovnik
	
		Today, explore Dubrovnik on a guided walking tour. Walk around the Old Town discovering Dubrovnik’s past and present. Get mesmerised by architectural treasures, artistic intensity and its cultural opulence.
		 "," 4,362
                            "
dublin,All of Ireland (Land Only),"2,45,990","
                            9 NIGHTS
                        ","
	• Your Ireland holiday package will commence from Dublin (the Ashling Hotel, Dublin; at approx 1:30 PM)
	• You will be met by your tour guide to proceed to the Four Season’s Carlingford, which overlooks Carlingford Lough
	• Check-in and overnight stay at the hotel
	• Savour a hearty breakfast at the hotel
	• Today, you will travel to the dynamic city of Belfast. This modern city is an eclectic medley of cultural treasures, with its mix of Victorian grandeur, industrial grit and living history.
	• On this tour, you will take a peek into the city’s dramatic history, learn all there is to know about its most famous export, the Titanic. Welcome to the place the Ship of Dreams called home. Explore the docklands upon which she was built, and discover the story of the liner at the fascinating Titanic Belfast. Get an insight into what this city has been through in the previous decades at the Crumlin Road Gaol.
	• Check-in and Relax yourself with an overnight stay at the hotel
	
		• Relish a delectable breakfast at your hotel 
		• Today, check-out and travel over the Glens of Antrim to the magnificent Giants Causeway, flanked by the wild North Atlantic Ocean and a landscape of dramatic cliffs. The unique hexagonal stones have to be seen to be believed 
		• From here, you will continue along the north coast to Derry for a Walking Tour of this fascinating city
		• Then, you will pass over the Blue Stack Mountains to arrive at your final destination, the remote and breathtaking Donegal
		• Have a comfortable overnight stay at the hotel 
	• Today, you will travel back south through what many consider to be the most beautiful scenery in the country
	• On the way, you will stop to pick up some pottery at the Belleek Pottery Factory and see how it is crafted
	• Next, you will enter the Yeats Country. Here, visit the grave of one of Ireland’s most treasured poets and take in the sweeping views of the inspiring Ben Bulben and Glencar Waterfall
	• On arrival in Mayo, check-in at the hotel
	• Overnight stay at the hotel
	• Take delight in an appetizing breakfast at the hotel
	• Your day will start off with a visit to the spectacular Kylemore Abbey, a fairytale building on the shores of a glassy lake surrounded by forest
	• From here, you will continue south through the rugged Connemara Region to the lively city of Galway, where you will have the afternoon free to explore this vibrant city that loves all things cultural
	• Return to the hotel. Overnight stay at the hotel
	• Enjoy your breakfast at the hotel
	• Today, you will explore one of the most unique landscapes in the world, the Burren, and the stunning Black Head Drive
	• To top it all, you will stop at the mighty Cliffs of Moher, rising 700 feet above the Atlantic and stretching as far into the horizon as the eyes can see
	• You will spend the evening in Limerick - Welcome to Limerick - a city fuelled by a love of food, a passion for rugby and pride in its history. Also a city which claims the title of county where the original Irish Coffee was served!
	• Overnight at the hotel
	• Enjoy your breakfast at the hotel
	• Today, you will travel around the Ring of Kerry, a 180 km stretch of road and loops around the most mystical, breathtaking scenery you will see on this tour. Keep your camera in your hand at all times
	• In the evening, on arrival in Kerry, you will check-in at the world class Lake Hotel, situated on the shores of the beautiful Lakes of Killarney
	• Overnight at the hotel
	• Enjoy breakfast at the hotel
	• Start your day with an exploration of the Killarney National Park in a memorable way in a traditional Jaunting Car. You will learn about the history, legends and folklore of the area before going Deer Spotting in the forests
	• Next, you will embark on a Cruise along the glassy lakes of Killarney
	• Later, a visit to the 15th century Ross Castle is also on the cards 
	• The afternoon will be free for you to explore at your leisure
	• Overnight at the hotel
	• Enjoy breakfast at the hotel 
	• Today, you will check-out and depart for Dublin
	• On the way, you will take a detour to Blarney Castle to kiss the Blarney Stone. On doing so, you will receive the ‘Gift of the Gab’, or everlasting eloquence
	• From here, you will head back to the capital to spend one final night before heading home in the morning
	• On arrival in Dublin, check-in at the hotel
	• Overnight stay at the hotel
	• All great holidays must end. Relish a yummy breakfast at the hotel and pack your bags and memories
	• Check-out from the hotel and get transferred to the airport where you can enjoy your last few hours shopping for souvenirs or relaxing before catching your flight for home"," 15,115
                            "
barcelona,Best of Andalucia,"84,500","
                            7 NIGHTS
                        ","
	Buffet breakfast at the hotel.
	Enjoy a city tour by touristic bus hop on/off and discover the city on your own. Accommodation in your hotel.
	Buffet breakfast at the hotel. After breakfast pick up your rent a car at Seville city office and drive to Ronda. Take the route to the charming and authentic Spanish villages named Pueblos Blancos (White Villages). These small, silences and quiet hilltop towns are distinguished by their simple whitewashed houses. Arrival to Jerez de la Frontera became famous throughout the world for its sweet wines named like the town, which the British pronounced ""sherry"".
	On arrival you will enjoy a visit to the Royal Andalusian School of Equestrian Art, to watch the show or the training of the horses.After, visit a private wine cellar in Jerez where you will be offered the possibility of tasting a variety of Sherry wines produced in this region.Continuation to Arcos de la Frontera, charming whitewashed houses on a cliff top and several fortified mansions.Afternoon departure to Ronda. This beautiful white village has been declared a national historic site. Accommodation in your hotel.
	 
	
		Buffet breakfast at the hotel.
		After breakfast, enjoy a city tour by touristic bus hop on/off and discover the capital of Catalunya on your own.
		Accommodation in your hotel.
		 "," 5,192
                            "
barcelona,Spanish Getaway,"68,990","
                            7 NIGHTS
                        ",," 4,239
                            "
barcelona,Marvelous Spain & Portugal,"59,500","
                            6 NIGHTS
                        ",," 3,656
                            "
phuket,Best Of Phuket & Krabi,"40,999","
                            6 NIGHTS
                        ",,
copenhagen,Scandinavian Delights (Land Only),"1,90,990","
                            13 NIGHTS
                        ","
	"," 11,736
                            "
portugal,Tops of Portugal,"54,700","
                            7 NIGHTS
                        ","
	Welcome to the Capital city of Portugal. On arrival, private transfer by luxury car, Mercedes or Audi, with an English-speaking driver. Accommodation in your hotel.
	 
	Buffet breakfast at the hotel.After breakfast, enjoy a city tour by touristic bus hop on/off and discover the capital of Portugal on your own.Accommodation in your hotel.
	 
	Buffet breakfast at the hotel.Free day at leisure to explore the city. Accommodation in your hotel.
	 
	Buffet breakfast at the hotel. Pick up your train to Coimbra, private transfer on arrival. Accommodation in your hotel.
	 
	
		Breakfast at your hotel.After breakfast, enjoy a private guided walking tour, including entrance tickets to University of Coimbra. Coimbra is one of Portugal’s oldest cities and is home to one of the world’s first universities. It was the capital of the country from 1139 to 1256 and its university was founded in 1290. Today this impressive university is still one of the world’s most illustrious and the city’s biggest attraction.
		Accommodation in your hotel.
		 
	Buffet breakfast at the hotel. After breakfast pick up your train to Porto. Accommodation in your hotel.
	 
	
		Buffet breakfast at the hotel.Enjoy a city tour by touristic bus hop on/off and discover the city on your own. Accommodation in your hotel.
		 
	Breakfast and private transfer from hotel to International airport. Proceed onwards to your next destination.
	 "," 3,361
                            "
copenhagen,Scandic Experience (Land Only),"1,21,990","
                            8 NIGHTS
                        ","
	• Arrive in Copenhagen -the capital of Denmark, Copenhagen is known for its excellent taste in architecture, décor, fashion and food. Mixing the playful, enterprising spirit with the city’s stunning architectural beauty, from the royal castles to the pretty canals and characteristic brick buildings as well as its rich cultural heritage, and you have a city worth exploring for many reasons! 
	• Once you arrive at the airport, private transfer to hotel
	• Spend the day relaxing and taking in the breath-taking sights this colourful city has to offer
	• Overnight stay at the hotel
	• Wake up and grab a delicious breakfast at the hotel
	• Today, you will explore the Danish capital with a Hop On Hop Off tour of the city.
	Explore the essential landmarks such as Little Mermaid statue, the Royal Palace, Gefion Fountain, Rosenborg Castle, and City Hall Square, and many more.
	•Evening free at leisure to explore the city on own
	• Overnight stay at hotel
	
		• After a lovely breakfast at the hotel, prepare for the next leg of your Europe tour. 
		• Check-out from your hotel and make your way to the Copenhagen train station for your onward train to Gothenburg. (Train prices not included, available on request)
		• Arrive Gothenburg and make way to your hotel. Step aboard the Paddan sightseeing boats in the centre of the city at Kungsportsplatsen. See the old moat and canals that date from the 17th century while learning about the history of Gothenburg’s construction and defence. 
		• Around Christmas, in the afternoon you could enjoy a Paddan boat Christmas tour to Liseberg where millions of small lights twinkle in the dark. On board you will be served steaming hot mulled wine and gingerbread cookies. This tour has an entertaining guide and joyful Christmas music playing in the background. 
		• Overnight stay at hotel
	• After a lovely breakfast at the hotel, prepare for the next leg of your Europe tour 
	• Following breakfast this morning it’s time to check out of the hotel and make your way to the station to take a train to Oslo. (Train prices not included, available on request)
	• Upon arrival please make your way to the hotel and check in. 
	• Evening free at leisure to explore the city on your own. Oslo - The capital city of Norway. Surrounded by mountains and sea, this compact, cultured city is one of Europe’s fastest  growing capital. It has earned the honour of being named European Green Capital via the lowest carbon footprints, excellent public transport, city planning emphasising pedestrians and a real commitment to sustainable green space.
	• Overnight stay at hotel
	• Have a hearty breakfast at the hotel
	• Today, travel to Bergen. Check out of the hotel and make your way to the Oslo Airport/ Station to take a flight/train to Bergen. (Flight/Train prices not included, available on request)
	• Upon arrival at Bergen Airport/Station, make your way to the hotel and check in. 
	• Experience why Bergen is called a European City of Culture, the Gateway to the Fjords of Norway and a World Heritage City. The Bergen region has the ideal combination of nature, culture and exciting urban life all year around.
	• Overnight stay at the hotel.
	• Breakfast at the Hotel.
	• Get Transferred to the Airport (Flight to Stockholm, not included in the package)
	• Arrival to Stockholm by flight.
	• Get Transferred to your Hotel. Head out to explore the city on your Hop On Hop Off tour. Day free at leisure to explore one of the most beautiful cities of Scandinavia on own. Spread over a large area, the capital city’s palaces, the grand public buildings, rich cultural history, and museums dictates the 700-year-old glorious history beautifully. The Old Town or Gamla Stan breathes an old world charm with cobblestone streets and ochre-colored buildings that sing a century-old saga. 
	• Overnight at Hotel in Stockholm
	• Enjoy a delicious breakfast.
	• Later in the evening, Get transferred to Pier to catch your overnight ferry to Helsinki 
	• Overnight in Cruise.
	• Arrive Helsinki.
	• Get transferred to the Hotel
	• Later Discover the city with your Helsinki Panorama Audio City Tour. The tour offers a glimpse in the most important city sights and provides an excellent view of Helsinki's past and present. See this charming city's highlights such as the historical centre, the City Hall, the Parliament buildings, the Finlandia Hall and the Opera House and many more!
	• Evening free to explore the city on own
	• Overnight at Hotel in Helsinki
	• All great holidays must end. Relish a yummy breakfast at the hotel and pack your bags and memories
	• Check-out from the hotel and get transferred to the airport."," 7,496
                            "
kuala lumpur,Tripping Langkawi And Kuala Lumpur Land Only,"21,990","
                            5 NIGHTS
                        ",,
portugal,Lisbon-Porto 7 Days,"44,400","
                            6 NIGHTS
                        ","
	
		Welcome to the Capital city of Portugal. On arrival, private transfer by luxury car, Mercedes or Audi, with an English-speaking driver. Accommodation in your hotel.
		 
	
		Buffet breakfast at the hotel.Enjoy a city tour by touristic bus hop on/off and discover the capital of Portugal on your own. Accommodation in your hotel.
		 
	
		Buffet breakfast at your hotel.Free day at leisure to explore the city on your own. Accommodation in your hotel.
		 
	
		Breakfast at your hotelPick up the train to Porto. Only 3 hours you will be in the Porto. Accommodation in your hotel.
		 
	
		Buffet breakfast at the hotel.Enjoy a city tour by touristic bus hop on/off and discover the city on your own. Accommodation in your hotel.
		 
	 
	
		Buffet breakfast at your hotel.
		Free day at leisure to explore the city on your own. Accommodation in your hotel.
		 
	Breakfast and private transfer from hotel to International airport. Proceed onwards to your next destination.
	 "," 2,728
                            "
portugal,Glimpses of Portugal,"48,800","
                            6 NIGHTS
                        ",," 2,999
                            "
kuala lumpur,Sunway Putra & Langkawi Holiday,"47,990","
                            4 NIGHTS
                        ","
	Post Breakfast, get ready too cover the Island of Langkawi. Places you will visit will beMahsuri Tomb, Atma Alam, Kuah Town, Eagle Square, Under Water World (Exclude Entrance Fee).  Overnight stay at Hotel. "," 2,949
                            "
europe,Charming Europe (Land Only),"61,990","
                            7 NIGHTS
                        ","
	
		
			
				
	 
	 
	 
	 
	 "," 3,809
                            "
europe,Imperial Cities (Land Only),"58,400","
                            7 NIGHTS
                        ",," 3,589
                            "
europe,Ideal Germany (Land Only),"60,190","
                            9 NIGHTS
                        ","
	
		
			
				
	
		
			
	
		
	
		
			
	
		
			
	
		
			
	
		
	
		
	
		
			
	
		
			"," 3,699
                            "
europe,Best of Baltics and Finland (Land Only),"54,990","
                            7 NIGHTS
                        ","
	 
	 "," 3,379
                            "
europe,Historical Ireland - Self Drive (Land Only),"51,990","
                            8 NIGHTS
                        ",," 3,195
                            "
europe,Best of UK and Ireland (Land Only),"56,990","
                            7 NIGHTS
                        ","
	
	 
	
	After a lovely breakfast at the hotel, prepare for the next leg of your Europe tour 
	Check-out from your hotel and get picked up for transfer to the station for your train to Edinburgh (Train prices not included, available on request)
	Arrive in Edinburgh - capital city of Scotland. Recognised as the UNESCO City of Literature, Edinburgh has a stronghold in several other creative fields. The active arts scene and colourful festivals further add to its glory, which is hugely credited to its history and architectural heritage.
	Check-in at your hotel and relax today. Your day will be free to explore the city on your own
	Rejuvenate yourself with an overnight stay at the hotel.
	 
	 
	 
	 
	 "," 3,502
                            "
europe,Simply London (Land Only),"41,990","
                            3 NIGHTS
                        ","
	
		
			• Arrive in London
			• Once you arrive at the airport (LHR), get transferred to your hotel
			• Welcome to London, a charming city with a royal heritage, incredible wealth of history, culture and exciting attractions. Spend the day relaxing and taking in the breath-taking sights the city has to offer
			• Overnight stay at the hotel
	
		
			
				• Wake up and grab a delicious breakfast at the hotel
				• Head out for your London Hop On Hop Off Tour with Skip the line entrance to London Eye and Madame Tussaud’s. Soar above London and enjoy unobstructed views as far as 25 miles from the London Eye! Standing at an impressive 443 feet, the London Eye has appeared in numerous films and is visited by over 3.5 million people per year. 
				• Get the opportunity to rub shoulders with the great and famous at Madame Tussauds London. Have an audience with Her Majesty the Queen, meet world leaders like Barack Obama, sports stars like David Beckham, A-listers like Cameron Diaz and performers like Kylie Minogue. All this is possible at London’s legendary waxworks museum.
				• Overnight stay at Hotel
	
		
			
				• Enjoy a lip-smacking breakfast at the hotel
				• Evening free at leisure to explore the city on your own. London is a happening global city with the state-of-the-art infrastructure. History buffs can enjoy watching age-old structures like the Tower of London, that brims with art and history and Big Ben, a 16-storeyed Gothic clock tower that is a national symbol. Visit Warner Bros. Studio, a must-see for Harry Potter fans. 
				• Art lovers must visit the theaters showcasing best of artistic excellence or delve into history at the British Museum, Imperial War Museum and Victoria & Albert Museum. 
				• For those interested in shopping, Some best-known street markets include Camden Market and Borough Market. If you love antiques, visit the famed Alfies Antique Market, Old Spitalfields Market, Brick Lane Market and Bermondsey Square Antiques Market. Shop for vintage items, second-hand items or the most modern outfits at Greenwich Market, Boxpark Mall, Brunswick, Kingly Court, Duke of York Square, Carnaby Street, Westfield, Oxford Street, Bond Street and Mayfair.
				• Overnight stay at hotel
	• All great holidays must end. Relish a yummy breakfast at the hotel and pack your bags and memories
	• Check-out from the hotel and get transferred to the airport (LHR)."," 2,580
                            "
europe,Charms of Tromso (Land Only),"46,990","
                            2 NIGHTS
                        ","
	
		
			
				
					
	 
	
		
			"," 2,887
                            "
germany,Fascinating Germany (Land Only),"1,13,990","
                            8 NIGHTS
                        ","
	• Arrive in Frankfurt and get ready for a fun-filled holiday.
	• Once you arrive at the airport, get transferred to your hotel.
	• Welcome to Frankfurt. This large metropolis houses everything from modern skyscrapers to ancient Gothic structures. History and art museums are a plenty in Frankfurt. An impressive combination of restaurants serving your favourite food, lush parks with a serene atmosphere perfect for relaxing and centuries-old architectural wonders.
	• Overnight stay at the hotel
	• Wake up and grab a delicious breakfast at the hotel
	• Begin your day by visiting the famous and beautiful Frankfurt Cathedral. This red Gothic architectural gem of Frankfurt adds to the historical importance of the city. Frankfurt Cathedral is a Roman Catholic Church dedicated to St. Bartholomew. Housing an amazing collection of artworks as old as 700 years, the Stadel Museum in Frankfurt is a must-visit for the lovers of art. Visit the beautiful historical market area in Frankfurt- Romerberg. The Fountain of Justice is a major attraction in Romerberg.
	• Overnight stay at Hotel
	
	
		• Wake up and grab a delicious breakfast at the hotel and check out to proceed forward.
		• On arrival Check-in at your hotel. The spa town of Baden-Baden is located at the border of the Black Forest mountains, housing the border-line to France. Baden-Baden guarantees a refreshing holiday with its numerous wellness hotels and thermal baths. Apart from this, things to do in Baden-Baden include a visit to Kurpark gardens, Trinkhalle- an architectural pump house, Fabergé Museum and Brahms House. With its Mediterranean flair and exclusive lifestyle, Baden-Baden is a paradise for everyone who enjoys the finer things in life.
		• Overnight stay at Hotel
		Note - Please note, that these are only suggested activities and are not included in the package.
	• Enjoy a lip-smacking breakfast at the hotel
	• Day is at leisure to explore the Black Forest Region today. You may opt to head out on a day trip to Heidelberg, located about 161 km from the Black Forest. The friendly town of Heidelberg has an idyllic setting for a perfect break from the day-to-day lives. The town boasts of the 16th century Heidelberg Castle that is a must-see here. The Church of the Holy Spirit is another must-visit landmark; the church has a 38-metre high tower from where incredible views of the surrounding can be enjoyed. Philosophenweg or Philosopher’s Walk- a leisurely place in Heidelberg- is a narrow path located at a little height, offering views of the town and the Neckar River. 
	• Overnight stay at hotel
	
	• Breakfast at the hotel
	• Continue your journey towards the Bavarian Town of Fussen, post checking out of your hotel.
	• Upon arrival - Check in at your hotel and the day is at leisure for you to explore the city on your own. Strolling through the romantic center of the 700-year-old town of Fuessen is a true delight. The town has plenty of shopping as well as a number of sights to see: baroque churches, the former Benedictine abbey of St. Mang, the municipal museum, the “High Castle” with its inner courtyard and wonderful frescoes as well as a branch of the Bavarian State Art Gallery.
	• Overnight stay at the hotel
	
	• Good morning! Breakfast is ready and will be served at the hotel
	• Be enchanted by the old town and romantic royal palaces. Visit Hohenschwangau Castle, a romantic summer residence of the royal Bavarian family or Neushwanstein Castle, the fairytale castle of King Ludwig II. Explore a permanent unique exhibition within a journey through time into the history of the Wittelsbach dynasty and their bavarian Kings by paying a visit to Museum of the Bavarian Kings, located below the castles. 
	• Return back to your hotel for an overnight stay.
	
	Savour your breakfast at the hotel
	• It’s time to Check-out from the hotel and proceed forward for the next destination in your tour! 
	• Arrive Munich and Check-In at your hotel.
	• Evening is at leisure to spend time exploring Munich on your own. Munich offers a number of diverse sights that will please any taste. Whether you love the sumptuous architecture of venerable churches and palaces or enjoy relaxing in vast parks or a pavement cafe – you will find something that will make you happy.
	• Overnight stay at the hotel
	
	• Have a delicious breakfast at your hotel.
	• Explore the details of Munich on this day with your visit to various destinations around the city. Visit Neues Rathaus or New Town Hall that will astonish you with its neo-gothic architecture and amazing views from atop. Next up, Both onion domes of the Gothic cathedral and city parish church known as the Frauenkirche are an unmistakable symbol of the city of Munich. 
	• Next up, pay a visit to Olympiapark und BMW Welt, Site of the 1972 Olympics, known for its landmark ""tent-style"" roofs. Don´t miss the fascinating BMW Museum across the street for its astounding architecture - constructed in the shape of a four-cylinder engine.
	• Overnight stay at the hotel
	
	• All great holidays must end. Relish a yummy breakfast at the hotel and pack your bags and memories
	• Check-out from the hotel and get transferred to the airport for your onward flight."," 7,004
                            "
oman,Istanbul & Cappadocia Explorer,"37,700","
                            4 NIGHTS
                        ",," 2,317
                            "
oman,Amazing Turkey Tour,"59,900","
                            7 NIGHTS
                        ",," 3,681
                            "
turkey,Super Turkey Tour with Bosphorus,"72,500","
                            7 NIGHTS
                        ","
	Upon arrival to Istanbul , you will be welcomed by Travel representative and transferred to your hotel located in the old city of Istanbul .  Overnight in Istanbul 
	 
	After breakfast ,we will be visiting Topkapi Palace , Blue Mosque , Hipodromme , St Sophia Museum and Grand Bazaar  . Overnight in Istanbul.
	 
	Please Note : St. Sophia Museum is closed on Mondays, Topkapi Palace is closed on Tuesdays and The Grand Bazaar is closed on Sundays
	 
	After breakfast , we will visit Spice Bazaar and sailing on Bosphorus between Europe and asia . After having lunch ,  transferred to airport and flight to Cappadocia . Upon arrival , welcomed and transferred to your hotel n Cappadocia . 
	 
	Overnight in Cappadocia
	 
	Optional Hot Air Balloon flight will be available this morning . 
	After breakfast, we will visit Goreme Open air museum , Uchisar castle , Devrent valley  and fairney chimneys .
	 
	 
	Overnight in Cappadocia 
	 
	We will be driving to Konya . First you will visit the Tomb of Shams-i Tabrizi (The Sun of Tabriz) was the spiritual guide, inspiration and companion of Mevlâna Jelaleddin Rumî. Next you will visit the Mevlana Museum which records and celebrates the life of Jelaleddin Rumi the founder of the Mevlana Sufi Sect and one of the world’s greatest mystics. Then you will visit the Selimiye Mosque, located on the west of Mevlana Museum. Drive to Pamukkale , Overnight in Pamukkale .
	 
	Today , we visit cotton castles and Heirapolis, including magnificently preserved necropolis, the main steet, gates, the thermal baths, the Greco Roman theatre and the Basilica of St. Philippe. Swim in a theraputic bath of hot spring mineral waters.  Drive to Kusadasi  . Overnight in Kusadasi
	 
	Absorb yourself  in  history today with a guided tour of the  site of one of the Seven Ancient Wonders of theworld, the site of Temple of Artemis and the ancient city of Ephesus. Feel the mystical atmosphere of the city and stadium where chariot and horse races were once held.  You will also have the chance to experience some Turkish handicrafts and your last visit will be Sirince village which is located on the top of a mountain After the visit of Sirince you will turn back to your hotel.Overnight in Kusadasi 
	 
	After your breakfast , transferred to airport for your flight to Istanbul to connect your outbound flight . 
	 "," 4,455
                            "
turkey,Long Island Tour,"79,990","
                            10 NIGHTS
                        ",," 4,915
                            "
turkey,Chiara Turkey Tour,"50,200","
                            6 NIGHTS
                        ",," 3,085
                            "
greece,Classical Greece (6 Nights),"73,990","
                            6 NIGHTS
                        ","
	Welcome to Greece! On arrival in Athens, you will be met and transferred by our local representative to your hotel. Check into your hotel by 1500 hrs. The rest of the day is free at leisure. Tonight enjoy Athens by Night tour 
	Visit Greece’s UNESCO-listed attractions on this 4-day seat-in-coach tour from Athens to Olympia, Delphi and Kalambaka. Departure with direction the Corinth Canal, along the Coastal Road. Short stop. Drive onwards and visit the Theatre of Epidauros, famous for its remarkable acoustics. After this we continue to the town of Nafplion (short stop), drive on to Mycenae and visit the archeological site and the tomb of Agamemmon. Departure for Olympia through Central Peloponnese and the Towns of Tripolis and Megapolis as you arrive at the cradle of the Olympic Games. Local Dinner at the hotel. Overnight stay in Olympia.
	This morning we visit the Archeological Site with the Sanctuary of Olympian Zeus, the Ancient Stadium and the Archaeological Museum. Then we drive on through the plains of Eliad and Achaia until the magnificent bridge which is crossing the Corinthian Bay from Rion to Antirion. Pass by the picturesque Towns of Nafpactos and Itea, arrive in Delhi. Local Dinner at the hotel. Overnight stay in Delphi.
	
		This morning you will visit the archaeological site and the museum at Delphi. Depart for Kalambaka, a small town situated at the foot of the astonishing complex of Meteora, gigantic rocks. Local Dinner at the hotel. Overnight stay in Kalambaka (Meteora).
		 
		 
	 
	This morning we visit Meteora, among striking scenery, perched on top of the huge rocks which seem to be suspended in mid-air, stand ageless Monasteries, where you can exquisite specimens of Byzantine Art. Return to Athens via Trikala, Lamia, Thermopulae (visit the Leonida’s monument) Arrive in Athens in the late afternoon, the remainder of the day is free at leisure. Overnight stay in Athens.
	Check out of the hotel latest by 12 noon. According to the departure time of your flight, we will transfer you to the airport for your return or onward flight back home. "," 4,547
                            "
greece,Discover Crete,"53,990","
                            7 NIGHTS
                        ","
	This morning enjoy Athens City Tour. Visit Panathinaiko Stadium which was the cradle of the first Olympic Games in 1896. Pass by the Prime’s Ministers residence, Ex Royal Palace, Zappion (Conference and Exhibition Hall), National Garden, Hadrian’s Arc, St. Paul’s Church, Parliament, Tomb of the Unknown soldier, Schlieman’s House (Numismatic Museum), Catholic Cathedral, University, National Library, Old Parliament, Constitution Square, Russian Orthodox Church and then visit the Acropolis, the crowning beauty and glory of Ancient Athens, with its many monuments atop its rocky base, conclude the tour with the visit to the new ACROPOLIS museum. Overnight stay in Athens.
	 
	Buffet breakfast at the hotel. Today enjoy a half day tour of Knossos Palace and the Archaeological museum of Heraklion. 
	Visit the world famous Minoan Palace at Knossos, the home of the legendary Kings Minos who gave his name to Europe’s oldest civilization. Visit the Throne Room, The Royal apartments, Central Courtyard with its shrines and other fascinating areas within the Palace. Later visit the capital city of Crete, Heraklion where you visit the Archaeological museum of Heraklion. Overnight stay in Heraklion.
	
		Buffet breakfast at the hotel. The day is at leisure. Overnight stay in Crete
		 
	Buffet breakfast at the hotel. Check out of the hotel latest by 12 noon. According to the departure time of your flight, we will transfer you to the airport for your return or onward flight back home.
	END OF SERVICES."," 3,318
                            "
dubai,Shimmery Dubai,"37,999","
                            4 NIGHTS
                        ",,
