place,package_name,price,time,about_trip,emi
indonesia,Hello Bali - Family Special,"14,590","
                            5 NIGHTS
                        ","
	
		
			Welcome to Bali. Upon your arrival, meet our representative at the arrival hall who will escort you till your private car.
			Arrive at the hotel and check in. The day is free at leisure. You can unwind at the hotel or relax at the nearest beach.
			As the sun sets you must checkout the in-house hotel bar or famous nightlife spots such as Ku De Ta on the Seminyak coast, or the Rock Bar at Ayana Resort, perched on cliffs above the Indian Ocean. Overnight stay at the hotel
			 
	
		Enjoy continental breakfast in the Hotel. Proceed to visit Uluwatu The Kecak dance , or 'Tari Kecak with ullu, is a captivating traditional Balinese art performance, which also goes by, ‘the monkey chant dance’, and loosely 'fire dance', for its occasional use of fire as a centrepiece prop. The Kecak was created around 1930 and is now internationally recognised as one of Bali’s top-three signature dances (alongside the Barong and Legong). The Kecak dance is unique in that it has no other musical background or accompaniment besides the chanting of male dancers, intoning a “keh-chack” polyrhythmic choir during most of the performance. Kecak’s storyline is taken from the Ramayana Hindu epic and it’s often on the entertainment schedule of almost every Balinese arts and culture venue
		 
		Overnight stay at the hotel
		 
	 
	
		Spend  the day at leisure exploring the surroundings on own. Overnight in Hotel
		 
	 
	
		
			Enjoy continental breakfast in the Hotel. Proceed to visit the famous Ubud Village and Mount Batur. This full-day tour takes you on an eight-hour journey to explore the artistic, cultural and historical highlights of central Bali. The first morning stop is at the village of Batubulan, where you can enjoy the Barong and Keris theatrical performances, depicting the mythical tale of Good vs Evil, and portrayed by performers in vibrant costumes. The tour also includes stops at the nearby Balinese hand-weaving, gold and silversmith’s village of Celuk and Mas where you can witness Bali's creative artisans at work, and perhaps strike a bargain straight from the source. You will then journey towards the highland region of Kintamani and Mount Batur where you’ll enjoy the vast open vistas of the active volcano and the Batur caldera lake. Enjoy sumptuous Indian lunch here. Proceed to your Hotel in Ubud and check in
			 
		 
		 
	
		
			After breakfast, explore the surroundings at leisure. We recommend to visit Sacred Monkey Forest or Tegallalang Rice Terrace at additional cost. Overnight in Hotel
			 
		 
	
		
			After breakfast, check out of the hotel to proceed to the airport for your flight back home
			 "," 897
                            "
paris,Charming Europe (Land Only),"61,990","
                            7 NIGHTS
                        ","
	
		
			
				
	 
	 
	 
	 
	 "," 3,809
                            "
dubai,Marhaba Dubai with YAS Waterworld,"63,990","
                            4 NIGHTS
                        ","
	After delicious breakfast, board your coach for a wonderful sightseeing tour of Dubai. You will get to witness iconic attractions of the city and some of the world's most stunning architectural marvels. After the tour, you will return to the hotel and relax.
	Post your sumptuous breakfast, spend the first half of the day at shopping or relaxing in your rooms. Later in the noon, gear up for an exciting desert safari on the shimmering sands of Dubai.
	Post Breakfast will take you to an enlivening trip to Yas Water World - the largest water theme park in Abu Dhabi!
	Your trip to Dubai ends with a lavish breakfast on this day. Check out from the hotel and take transfer to the airport for your return travel."," 3,932
                            "
bangkok,Taste of Thailand,"19,990","
                            5 NIGHTS
                        ","
	Upon your arrival in Phuket you will be transferred to the hotel. 
	Phuket Fantasea Show is inspired by Thailand's rich and exotic heritage. Multitude of activities and entertainment : a Carnival village with games, handicrafts and shopping, a 4,000-seat theme restaurant offering a grand buffet of Thai and international cuisines, and a breathtaking Las Vegas-style theatrical show, where state-of-the-art technology and special effects enhance the grace and beauty of Thailand's myths, mysteries and magic in a wondrous extravaganza certain to delight the whole family. 
	 
	After breakfast, we proceed for half day Phuket city tour.
	As the tour name suggests this is an ideal opportunity to familiarize yourself with your holiday island and take in the islands natural beauty as we drive along the beach roads through Patong, Karon, Kata and Rawai. For fabulous photo opportunities we will stop at the Karon viewpoint and cultural sites such as the sacred Buddhist temple of Phuket Wat Chalong. Phuket town offers an interesting mix of architecture including Sino - Portuguese buildings. This town has been the backdrop for many western movies as it is said to be very similar to Indochina.
	Rest of the day is free to explore on your own. Phuket is a shopaholic's paradise! The island has a great variety of shopping, from bustling open-air village food markets, noisy night markets, street stalls and local shops to western-style department stores and upmarket specialist shops. Prices naturally vary, going from amazing bargains to credit card-melting designer labels.
	Located downtown, diagonally opposite Bangla Road, the Jungceylon Shopping Complex has radically changed the face of shopping in Patong and is one of the major shopping attractions in Phuket. 
	 
	
		After Breakfast, Full day to explore the Beaches or Opt Full Day Phi Phi Island Tour on Big Boat.
		 
	
		After breakfast, you will be transferred to the airport to board your flight to Bangkok. 
		 
	After a buffet breakfast the day is free at leisure. 
	Safari World & Marine Park is Thailand's greatest open zoo, and is an experience like none other. The zoo is divided into four sections, each with its own variety of animals and shows. The zoo has orangutans, zebras, lions, birds, giraffes and a host of other amazing creatures. There is also a dolphin & sea lion show which is not to be missed. In the afternoon, have lunch at the park, and proceed to the hotel in the evening. 
	 
	Today after breakfast, you will check out from your Bangkok hotel and transfer to Airport.
	 "," 1,228
                            "
amman,Jordan Highlights,"99,990","
                            7 NIGHTS
                        ","
	
		
			Welcome to Jordan! Finalize the airport procedure and head to your hotel in Amman.
			Overnight stay in Amman
			 
	
		
			After breakfast, we tour the downtown part of capital city Amman for 2 hours, visiting sites and museums including the Archeological Museum, the Folklore Museum, The citadel, and the Amphitheatre. Everywhere you look there is evidence of the city's much older past! Now, we proceed to the Eastern Desert to visit Al Kharraneh Castle, Amra Castle (a UNESCO World Heritage site), and Al Azraq Castle where Lawrence of Arabia resided and wrote part of his book “Seven Pillars of Wisdom”.
			Overnight stay in Amman 
	
		
			After breakfast, we head to visit the ancient Roman city of Jerash, including the paved and colonnaded streets, soaring hilltop temples, theatres, spacious public squares and plazas, baths, fountains and city walls. Now, proceeding to northern Jordan to visit one of the most important ecological and historical sites in the Middle East; Ajloun. Ajloun Castle (Qal’at Ar-Rabad) is a fine example of Islamic architecture as it was built by Saladin’s general in 1184 AD to control the iron mines of Ajloun, and to counter the progress of the Crusaders by dominating the three main routes leading to the Jordan valley and protecting the communication routes between Jordan and Syria. 
			Overnight stay in Amman 
	
		
			After breakfast, we head to visit Pella where you can see the remains of a Chalcolthic settlement the 4th millennium BC, Byzantine churches and houses and a small medieval mosque. Proceed to Um Qais, previously known as Gadara, a city renowned as the site of the famous miracle of the Gadarene swine, a cultural center in its time and the home to several classical poets and philosophers. Promenade through Um Qais and see its colonnaded street, vaulted terrace and the ruins of two theatres.
			Overnight stay in Amman
	
		
			After breakfast, we head to visit Madaba, a city best known for the famous 6th century Mosaic map of Jerusalem & Holy Land and for its spectacular Byzantine and Umayyad mosaics. Proceed to Mt. Nebo (site only as the church is closed down for renovation) a city mentioned in the bible as the place where Moses was granted a view of the promised land that he would never enter. Head south of Jordan to visit Umm Ar Rassas 
			Overnight stay in Petra 
	
		
			After breakfast, we head to visit the Nabatean Red Rose city of Petra, one of the 7 world wonders and a UNESCO World Heritage site. Enter the city through 1KM long narrow gorge which is flanked either side by 80m high cliffs! Notice the dazzling colors and formations of the rocks. The site is massive, and contains hundreds of elaborated rock-cut tombs, a treasury, Roman-style theatres, temples, sacrificial altars and colonnaded streets.
			Overnight stay in Petra
	
		After breakfast, we head further down in southern Jordan to visit other significant sites including Wadi Rum and Aqaba. Explore Wadi Rum on a 1.30 hour jeep ride into the Jordanian desert! Wadi Rum was best described by T.E. Lawrence as “Vast, echoing and god-like”, and by the locals as “Valley of the Moon”. Proceed to the sole gulf city in Jordan; Aqaba for a quick tour. Its sandy beaches and coral reefs are the most pristine on the Red Sea. Now, leave for the Dead Sea via Wadi Araba.
		Overnight stay at the Dead Sea
	
		After breakfast, transfer to Queen Alia International Airport for departure to your final destination."," 6,144
                            "
stockholm,Scandic Experience (Land Only),"1,21,990","
                            8 NIGHTS
                        ","
	• Arrive in Copenhagen -the capital of Denmark, Copenhagen is known for its excellent taste in architecture, décor, fashion and food. Mixing the playful, enterprising spirit with the city’s stunning architectural beauty, from the royal castles to the pretty canals and characteristic brick buildings as well as its rich cultural heritage, and you have a city worth exploring for many reasons! 
	• Once you arrive at the airport, private transfer to hotel
	• Spend the day relaxing and taking in the breath-taking sights this colourful city has to offer
	• Overnight stay at the hotel
	• Wake up and grab a delicious breakfast at the hotel
	• Today, you will explore the Danish capital with a Hop On Hop Off tour of the city.
	Explore the essential landmarks such as Little Mermaid statue, the Royal Palace, Gefion Fountain, Rosenborg Castle, and City Hall Square, and many more.
	•Evening free at leisure to explore the city on own
	• Overnight stay at hotel
	
		• After a lovely breakfast at the hotel, prepare for the next leg of your Europe tour. 
		• Check-out from your hotel and make your way to the Copenhagen train station for your onward train to Gothenburg. (Train prices not included, available on request)
		• Arrive Gothenburg and make way to your hotel. Step aboard the Paddan sightseeing boats in the centre of the city at Kungsportsplatsen. See the old moat and canals that date from the 17th century while learning about the history of Gothenburg’s construction and defence. 
		• Around Christmas, in the afternoon you could enjoy a Paddan boat Christmas tour to Liseberg where millions of small lights twinkle in the dark. On board you will be served steaming hot mulled wine and gingerbread cookies. This tour has an entertaining guide and joyful Christmas music playing in the background. 
		• Overnight stay at hotel
	• After a lovely breakfast at the hotel, prepare for the next leg of your Europe tour 
	• Following breakfast this morning it’s time to check out of the hotel and make your way to the station to take a train to Oslo. (Train prices not included, available on request)
	• Upon arrival please make your way to the hotel and check in. 
	• Evening free at leisure to explore the city on your own. Oslo - The capital city of Norway. Surrounded by mountains and sea, this compact, cultured city is one of Europe’s fastest  growing capital. It has earned the honour of being named European Green Capital via the lowest carbon footprints, excellent public transport, city planning emphasising pedestrians and a real commitment to sustainable green space.
	• Overnight stay at hotel
	• Have a hearty breakfast at the hotel
	• Today, travel to Bergen. Check out of the hotel and make your way to the Oslo Airport/ Station to take a flight/train to Bergen. (Flight/Train prices not included, available on request)
	• Upon arrival at Bergen Airport/Station, make your way to the hotel and check in. 
	• Experience why Bergen is called a European City of Culture, the Gateway to the Fjords of Norway and a World Heritage City. The Bergen region has the ideal combination of nature, culture and exciting urban life all year around.
	• Overnight stay at the hotel.
	• Breakfast at the Hotel.
	• Get Transferred to the Airport (Flight to Stockholm, not included in the package)
	• Arrival to Stockholm by flight.
	• Get Transferred to your Hotel. Head out to explore the city on your Hop On Hop Off tour. Day free at leisure to explore one of the most beautiful cities of Scandinavia on own. Spread over a large area, the capital city’s palaces, the grand public buildings, rich cultural history, and museums dictates the 700-year-old glorious history beautifully. The Old Town or Gamla Stan breathes an old world charm with cobblestone streets and ochre-colored buildings that sing a century-old saga. 
	• Overnight at Hotel in Stockholm
	• Enjoy a delicious breakfast.
	• Later in the evening, Get transferred to Pier to catch your overnight ferry to Helsinki 
	• Overnight in Cruise.
	• Arrive Helsinki.
	• Get transferred to the Hotel
	• Later Discover the city with your Helsinki Panorama Audio City Tour. The tour offers a glimpse in the most important city sights and provides an excellent view of Helsinki's past and present. See this charming city's highlights such as the historical centre, the City Hall, the Parliament buildings, the Finlandia Hall and the Opera House and many more!
	• Evening free to explore the city on own
	• Overnight at Hotel in Helsinki
	• All great holidays must end. Relish a yummy breakfast at the hotel and pack your bags and memories
	• Check-out from the hotel and get transferred to the airport."," 7,496
                            "
calgary,"Mountains, Peaks & Glaciers - Rocky Mountaineer","1,18,995","
                            6 NIGHTS
                        ",," 7,312
                            "
ljubljana,Capital of The East,"1,12,990","
                            9 NIGHTS
                        ","
	Welcome to Hungary!
	On arrival at Budapest Airport, you will be met and transferred to your hotel.
	Budapest has something for everyone – from dramatic history and flamboyant architecture to healing thermal waters and a nightlife that is unrivalled in Eastern and Central Europe.
	Overnight stay in BUDAPEST
	In the morning enjoy a City Tour of Budapest with Danube River Cruise
	Discover all the most important sights in Budapest with your tour guide during the city tour. Let us show you the main attractions on both sides of the River Danube. Walk around the Castle District, enjoy the view from the Citadel and see the top attractions of Pest.
	After the city tour enjoy a 1-hour river cruise on the Danube and see the sites of Budapest from a different perspective.
	Spend the evening exploring the city on your own. We suggest you take an optional tour of Szechenyi Thermal Spa. Immerse yourself in the thermal baths located in the heart of Budapest and take part in a Hungarian tradition dating back over a century.
	Overnight stay in BUDAPEST
	The day is at leisure to explore the city on your own, or we recommend you to take an exciting optional tour and explore the Szentendre Artists' Village.
	Visit Szentendre a small baroque city built on medieval ruins, located at the gate of the Danube Bend. The town is considered to be the Artist's Village or the Painters' Town. Walk around the historical centre and take a look at the cobblestoned narrow streets, baroque houses and churches. Taste the Hungarian speciality, ""lángos""(fried Hungarian flat bread). Later, enjoy a one-hour boat tour from Szentendre back to Budapest.
	Overnight stay in BUDAPEST
	Today, continue your journey to Ljubljana.
	Ljubljana is one of the smallest European capitals. It's never crowded – but also never boring. 50,000 university students give it its youthful appeal and a cultural hub of Slovenia, it has a lot to offer to locals and visitors alike.
	This evening, enjoy a guided walking tour of Ljubljana with Funicular ride.
	Ljubljana is a very nice small green metropolis. Its historical city centre, the river Ljubljanica, the castle above the city, the open market etc. are few of the major attractions to explore. The walking tour starts from the square in front of the Town Hall. On this tour walk through all major attraction of the city and its historical centre.
	Later take the funicular to reach the Ljubljana castle and enjoy magnificent views of the city. (Castle entrance is not included).
	Overnight stay in LJUBLJANA
	Discover the Best of Slovenia on a One Day Tour.
	Start your tour with a visit to Lake Bled, the charming Alpine resort. Sit back and take in the fantastic views of Lake Bled and the tiny, tear-shaped Bled Island as you sail in the traditional Pletna boat to the island. Explore the little island and enjoy the stunning views of the surrounding area.
	Next, visit the Bled Castle, the oldest castle in Slovenia, perched on a sheer cliff high above Lake Bled. On a visit here, enjoy the spectacular view over the lake from the terrace and tour the museum.
	Continue your journey to the Postojna Cave, the best-known cave in the world. Starting with a unique and adventurous ride with a special train, it is one of the most diverse cave systems in the world, with 21 km of passages, galleries and magnificent halls, The temperature in Postojna cave is constant 9º C.
	End the tour with a visit to The Predjama Castle, perched high up in a vertical cliff. It is an interesting and romantic sight throughout the year: in the spring and summer its surroundings are abundant with blossoms and flowers, in the autumn it is clad in the colours of surrounding forests and is at its best in the winter when the surrounding area is covered in snow.
	Overnight stay in LJUBLJANA
	This morning checkout and proceed to Zagreb.
	Zagreb, the capital of Croatia, is known for its diverse economy, historical museums, cultural events, sporting and a governmental hub. It has many fine sights, plenty of restaurants, cafes and bars and lots of entertainment, making it an excellent starting point to explore Croatia.
	Explore main spots on your guided walking tour of Zagreb with a scenic funicular ride.
	Feel the pulse of the city and embrace all the charm Zagreb has to offer. Get acquainted with the past and the present that will show you the hidden gems of the Croatian capital. Discover Lower and Upper Town and experience the true stories that shaped Zagreb into the city it is today.
	Later, you have opportunity to add in an optional activity like the Zagreb Eye Observation Deck.
	Overnight stay in ZAGREB
	Enjoy a full day excursion to Plitvice National Park.
	Plitvice National Park is renowned for its dramatic waterfalls, glittering lakes, and lush forested cliffs. It is Croatia's best-known national park and one of eight that is listed on the UNESCO list of World Heritage sites. The ticket offers you full access to the park's hiking trails and boardwalks, a ride on the park's panoramic train, shuttle buses between the Upper and Lower Lakes, and an electric boat cruise around Kozjak Lake.
	Overnight stay in ZAGREB
	This morning travel to Vienna and check into your hotel.
	Vienna, Austria???s capital city, offers a unique blend of imperial traditions and stunning modern architecture. It is famous for its imperial sights, coffee houses, cosy wine taverns, and a very special Viennese charm.
	Overnight stay in VIENNA
	In the morning enjoy a City Tour of Vienna with entrance to the Schonbrunn Palace
	Admire Vienna's impressive sites on a panoramic tour. See all the main sights and attractions along the grand Ringstrasse. Enjoy a skip the line access to the Schonbrunn Palace, the magnificent summer residence of the Habsburg dynasty.
	Spend the evening exploring the city on your own, we suggest you to take an optional tour of Entrance Tickets to Schonbrunn Palace Concerts. Listen to some of the most marvellous overtures, arias and duets from the operas of Wolfgang Amadeus Mozart. ""Le Nozze di Figaro"", ""Die Zauberflöte"" and ""Don Giovanni"" to name a few. The orchestra is accompanied by two opera singers, a soprano and a baritone, and two ballet-dancers.
	Overnight stay in VIENNA
	Your trip concludes with a departure transfer to Vienna Airport. Thank you for visiting Eastern Europe! We hope you have enjoyed your vacation and wish you a safe journey back
	END OF SERVICES"," 6,943
                            "
punakha,Simply Bhutan,"18,999","
                            3 NIGHTS
                        ","
	
		
		 
		 
	After breakfast, proceed for sightseeing tour of Thimpu, city’s main attractions that includes :
	
	
	
	
	
	
	
	
	
	
	
		
			After breakfast drive back to Paro en route visit Simtokha Dzong (open between 09:00 am - 05:00 pm during summer and 09:00 - 04:00 hrs. during winters), the place of profound tantric teaching, this dzong now houses a school for the study of the Dzongkha language.
			
			
	
		After early or packed breakfast, drive to the airport for flight to your onward destination. Our representative will see you off and then bid you farewell."," 1,167
                            "
calgary,Western Discovery - Self Drive,"2,11,990","
                            12 NIGHTS
                        ","
	Arrive Vancouver International Airport, pick up vehicle from car rental agency, and proceed to hotel. In evening, visit FlyOver Canada (admission included), a 4D show experiencing a gentle ride. Chairlift-style seats are elevated before a large spherical screen creating an illusion of flying over the landscapes. Overnight in Vancouver hotel.
	
		
			
				After breakfast, proceed with your included tickets to explore the Grouse Mountain and Capilano Suspension Bridge. Crossing Lions Gate Bridge, look-out for British Property's exclusive homes, En route visit Capilano Salmon Hatchery and continue to the Capilano Suspension bridge. At Capilano experience a heart-stopping Cliffwalk and Treetops Adventure. Later proceed to Grouse Mountain, ride the famous Skyride to mountaintop. Stroll at Grouse Mountain to explore actives like Guided bird watching tours, Theatre in the Sky’s ""Born to Fly"", seasonal logging shows, Peak Chairlift, Lumberjack Show, the Eye of the Wind and much more… Rest of the day at leisure to explore Vancouver City, visit MacMillan Planetarium, Canada Place, Robson Street (known for shopping), English Bay, Stanley Park, Granville Island, Chinatown and Gastown. Overnight in Vancouver hotel.
	After breakfast, check-out and keep luggage in the lobby. Proceed with your included tickets for Whale Watching Adventure. Staring at the picturesque marine wildlife, seek out for orca whales, seals, porpoises and much more. Later, drive to Nanaimo ferry terminal for 100 minutes’ ferry ride on BC Ferries to Horseshoe Bay. Disembark and follow the spectacular Sea-to-Sky Highway to Whistler enjoying the breathtaking views, scenic ocean vistas, mountains, waterfalls. En-route visit Shannon Falls and explore dramatic canyons. Overnight in Whistler hotel.
	After breakfast, follow the smells of fresh waffle cones to discover Whistler's best ice cream parlors, bistros and coffee shops. Later afternoon, from Whistler village take the exciting Peak-2-Peak Gondola (admission included) - a 3 km span between the peaks of Whistler and Blackcomb mountains. Wait for the Silver Gondolas as they offer glass bottoms for the entire 360-degree experience. Take advantage of several optional adventure activities in Whistler like, a ride on an All-Terrain Vehicle (ATV), Whistler Bungee – giving thrill seekers an unforgettable experience, with an experienced naturalist guide pedal to Alta Lake, then paddle across the lake and down the River of Golden Dreams. Overnight in Whistler hotel.
	After, breakfast check-out and drive to Kamloops. The vast, rugged landscape of Kamloops showcases a variety of terrain, from silt bluffs to rolling hills, that attracts visitors from all over the world. Check out the unbelievable panoramic views of mountain ranges, lush agriculture fields, Kamloops Lake and the meeting of the North and South Thompson Rivers right in the heart of the city. Overnight in Kamloops hotel."," 13,026
                            "
