place,package_name,price,time,about_trip,emi
sonmarg,Splendid Kashmir Deluxe,"26,399","
                            4 NIGHTS
                        ","
	
	 
	Begin the excursion by paying homage at Shankaracharya Temple. Named after the great saint, Shankaracharya, this temple is situated atop Gopadari Hill and is a revered Hindu pilgrimage site. Dedicated to Lord Shiva, this spiritual place can be reached after climbing around a hundred steps. It stands strong in an octagonal structure, resembling the shape of a Shiva linga.
	 
	After this, journey to the Mughal Gardens and explore its unending beauty. With bright and colourful flowerbeds, gushing fountains and terraced lawns, the panoramic expanse of Mughal Gardens is beyond description.
	 
	After a jaunt to the astonishing sites of Srinagar, treat yourselves by indulging in some shopping at the bustling Lal Chowk. You can buy locally produced products, such as leather goods, embroidered mats and carpets, antique jewellery and the highly demanded Pashmina shawls.  
	 
	Later, check-in at the hotel and rest. 
	 
	 
	After a delectable breakfast, check-out from the hotel and drive to Gulmarg via Tangmarg Road.
	 
	Srinagar, situated on the banks of river Jhelum, is the summer capital of Jammu and Kashmir. Its awe-inspiring landscape, magnificent architecture, tombs and temples, exquisite gardens and Dal Lake make it a heaven on earth. Surrounded by a number of lakes, this scenic city, serene in its own way, is also known as the Kashmiri Venice or the Venice of the East. Bestowing its old-world charm on tourists, Srinagar aces in natural beauty and historical significance.
	 
	Drive from Srinagar to Gulmarg via Tangmarg Road, and after covering around 50 km, arrive at your destination. Post reaching here, transfer to the hotel and relax for some time. 
	 
	As serene and peaceful as it can get, Gulmarg is truly a fantasy for all. Gulmarg derived its name from the immense lushness of hills, full of colourful flowers, and is thus one of the most popular destinations in India. A wide expanse of panoramic surroundings, spectacular views and simplicity add solace to the omnipresent charm of this town.
	 
	You may go on a fun-filled gondola ride at your own expense that offers a thrilling view of fir-clad slopes. With the evening at your leisure, you may opt for a stroll through enchanting valleys, along mountain streams, and to the lakes in the area. 
	 
	Later, Drive back to Srinagar, return to the hotel and have a comfortable sleep in your room.
	 
	
		
			
			 
			Also known as the village of shepherds, Pahalgam attracts hordes of tourists owing to its gradually dropping temperature and the glistening river, Lidder flowing through here. Also, one of the best health resorts in the country, this astounding site is famous for its vast meadows, pine forests, pastures and a favourable weather. Its enthralling picturesque beauty is the reason behind some many Bollywood movies being shot here. 
			 
			After covering a distance of about 140 km, reach Pahalgam and check-in at the hotel. After sumptuous Lunch depart for an excursion to the Aru Valley. About 11 km from Pahalgam, the Aru Valley offers an eclectic view and calm environs to tourists. 
			Next, take a tour of the Betaab Valley, set amidst pine trees. It has been a favourite shooting location for many Bollywood directors. Being at a walking distance from Pahalgam, this valley is the base camp for various adventure activities, such as mountaineering. 
			Later, trek to Chandanwari, which is the starting point for the Amarnath Yatra; it is approximately 16 km from Pahalgam. Being almost on the edge of the tree line, you will see trees giving way to alpine grasslands here.
			 
			Thereon, return to the hotel and have a comfortable sleep in your room. 
			 
		 
	
		After a wholesome breakfast, check-out from the hotel and drive towards Srinagar through NH-1A and NH-501; en route visit Avantipur. 
		 
		Overlooked by river Jhelum, the town of Avantipur houses two temples that were almost ruined during medieval times. Dedicated to Lord Vishnu and Lord Shiva, these temples display intricate carvings and alluring sculptures along with an impressive architecture. 
		 
		After covering a distance of about 90 km, arrive in Srinagar, head to Dal Lake and check-in at the houseboat. After spending some moments of relaxation, proceed to experience a soothing shikara ride. 
		 
		Unique in its own way, Dal Lake captures the sight of all with its ever-charming beauty and floating market. The pulsating surroundings of this lake make it even more peaceful and will also rejuvenate you completely. 
		 
		Spend the evening at leisure, and later return to the houseboat. 
		 
		Followed by a hearty dinner, enjoy a pleasurable overnight stay. 
		 
		 
	
		
			After a scrumptious breakfast, check-out from the hotel and transfer to the Srinagar airport to continue your onward journey. 
			 
			 
		 "," 1,622
                            "
jaipur,Jaipur & Pushkar - Heritage Tour,"8,650","
                            3 NIGHTS
                        ",," 532
                            "
jaipur,Rajasthan Riches: Holiness to Heritage & Wildlife,"21,350","
                            8 NIGHTS
                        ",," 1,312
                            "
jaipur,Heritage of Agra & Jaipur to Bharatpur Sanctuary,"10,000","
                            4 NIGHTS
                        ",," 614
                            "
jaipur,3 Nights to Jaipur & Agra by Own Car,"6,999","
                            3 NIGHTS
                        ","
	Upon arrival in Delhi head straight to Agra. 
	 
	Arrive Agra and check into your pre-booked hotel. 
	 
	Enjoy, a half day tour of Agra, which is believed to have been founded in 1504 by Sultan Sikander Lodi, but flourished later under the Mughal Empire. Visit the Red Fort, which was commissioned in 1565 by Akbar, and subsequently embellished by other Mughal Emperors. The beautiful yet forbidding structure houses many exquisite palaces, and is a handsome example of Mughal architecture. Also visit the Taj Mahal … a mausoleum built as a symbol Emperor Shah Jahan’s devotion to his beloved queen Mumtaz Mahal. Considered an architectural marvel, its construction took thousands of workers over 21 years to complete. 
	 
	Return to hotel for overnight stay.
	After breakfast , drive to Jaipur . Enroute visit Fatehpur Sikri, which was built by the Emperor Akbar and is home to many historical buildings. Akbar wanted to make Fatehpur Sikri his headquarters; however, he had to abandon it due to shortage of water. It is the best example of the amalgamation of Hindu and Muslim architecture. The Tomb of Sheikh Salim Chishti enshrines the burial place of the Sufi saint who lived a religious life here.   Today, Fatehpur Sikri is a UNESCO World heritage site.
	 
	Upon arrival , check in at your pre booked hotel. 
	 
	Day is free at leisure.
	 
	Overnight stay at Jaipur hotel.
	Today, enjoy a full-day sightseeing trip of Jaipur , also known as the ‘Pink City’… it is famous for its colorful culture, forts, palaces, and lakes. The old city of Jaipur is painted pink, which gives it a magical glow. Visit the Amber Fort… a fascinating blend of Hindu and Mughal architecture. The best way to explore the fort is to ride up to it on elephant back. Later, stop to photograph the beautiful Hawa Mahal, also known as the “Palace of the Winds.” This beautiful façade with its ornately carved latticework windows is made of pink sandstone. Post lunch, visit the City Palace… again, a synthesis of Rajasthani and Mughal styles. Later, visit the Jantar Mantar Observatory, comprising geometric devices for measuring time. You will also visit the Albert Hall, which was modeled on the Victoria and Albert Museum in London and is a fine example of Indo-Saracenic style of architecture.
	 
	Return to hotel for overnight stay."," 430
                            "
jaipur,Rajasthan: Splendid Heritage & Sand Dunes,"20,200","
                            8 NIGHTS
                        ","
	Embark on a sightseeing tour of the enthralling city of Jodhpur. Commence the tour with a visit to the Mehrangarh Fort, which is among the largest forts in the country. Enclosed by thick walls, this huge fort is situated 400 feet above the Jodhpur city. It also houses a museum that exhibits a huge collection of arms, paintings, costumes and decorated period rooms.
	 
	Thereafter, proceed towards Jaswant Thada, which was commissioned by Maharaja Sardar Singh. He built this white marble as a memorial for his father, Maharaj Jaswant Singh II. After spending time at this place, head to the local markets to make a purchase for Jodhpur’s popular handicraft items.
	 
	Later, retire to the hotel and stay overnight.
	 
	Check-out from the hotel and start your journey towards the city of Jaisalmer. It was founded in 1156 AD by a Rajput king – Maharawal Jaisal Singh. The city lies in the heart of the Thar Desert and is located on a ridge of yellow sandstone.
	 
	On reaching Jaisalmer, check-in at the hotel and take rest. In the evening, head to the famous attraction of the city – Jaisalmer Fort, which is considered to be one of the largest forts in India. Popularly known as Sonar Quila, this fort was constructed using sandstones. There is a fusion of Rajput and Islamic architectural styles in its construction.
	 
	After visiting this amazing place, proceed to Patwon ki Haveli, which is a beautiful piece of architecture. It was constructed in the year 1805 by Guman Chand Patwa – a rich merchant.Later, return to the hotel and stay overnight.
	Leave the hotel and embark on a sightseeing tour of this mesmerising destination.
	After sightseeing in the morning, drive to Khuri village in the afternoon. Located at a distance of about 45 km from Jaisalmer, this village has a cluster of thatched-roof houses. Here, you can enjoy a camel ride (At your own expense) for an experience of a lifetime.
	 
	In the evening, go for an excursion to Sam Sand Dunes, which is located in the outskirts of Jaisalmer. The famous Desert Festival is organised here every year that attracts a number of tourists from across the globe.Later, retreat to the hotel in Jaisalmer and stay overnight.
	Check-out from the hotel and drive towards Bikaner. The beautifully designed havelis, huge forts, folk music and traditional costumes reflect the city’s old world charm.
	On arrival at this destination, check-in at the hotel and relax for a while. Thereafter, proceed towards the magnificent Junagarh Fort, which was built in AD 1593 by Raja Rai Singh. This fort houses structures like Ganga Niwas, Anup Mahal and Rang Mahal. A museum within the premises of this fort houses a huge array of artefacts. 
	Later, retire to the hotel and stay overnight.
	Embark on a city tour of Bikaner. Commence the tour with a visit to the Ganga Golden Jubilee Museum. Established in the year 1937, this museum is under the control of Government of Rajasthan. This museum houses a huge collection of terracotta ware, paintings, coins and weapons. Thereafter, visit the revered temple of Karni Mata, which is a unique temple. The presiding deity in the temple is Devi Karni, who is believed to be the incarnation of Goddess Durga. This temple is most famous for its black rats, which are treated as sacred and are protected in the temple. After seeking blessings at Karni Mata Temple, visit the revered Laxmi Nath Temple. 
	 
	Later, visit the colourful bazaars of Bikaner, which are famous for rangi dupattas, kundan work, wooden antiques and carpet making. Artwork made of camel hides is also famous in Bikaner. You can also enjoy a camel safari in this beautiful region.
	 
	In the evening, return to the hotel and enjoy an overnight stay.
	Check-out from the hotel and drive towards Jaipur airport/railway station to board your return flight/train.
	 
	Tour Ends."," 1,241
                            "
gulmarg,Delighted Srinagar getaway with Pahalgam Standard,"16,344","
                            3 NIGHTS
                        ","
	
		
			On arrival in Srinagar, meet a Yatra representative who will arrange your transfers to Pahalgam via NH1 A. 
			 
			Also known as the village of shepherds, Pahalgam attracts hordes of tourists owing to its gradually dropping temperature and the glistening river, Lidder flowing through here. Also, one of the best health resorts in the country, this astounding site is famous for its vast meadows, pine forests, pastures and a favourable weather. Its enthralling picturesque beauty is the reason behind some many Bollywood movies being shot here. 
			 
			Thereon, return to the hotel and have a comfortable sleep in your room. 
			 
			 
		 
	 
	 
	
		After sumptuous breakfast, depart for an excursion to the Aru Valley. About 11 km from Pahalgam, the Aru Valley offers an eclectic view and calm environs to tourists. 
		 
		Next, take a tour of the Betaab Valley, set amidst pine trees. It has been a favourite shooting location for many Bollywood directors. Being at a walking distance from Pahalgam, this valley is the base camp for various adventure activities, such as mountaineering. 
		 
		Later, trek to Chandanwari, which is the starting point for the Amarnath Yatra; it is approximately 16 km from Pahalgam. Being almost on the edge of the tree line, you will see trees giving way to alpine grasslands here.
		 
		Thereon, return to the hotel and have a comfortable sleep in your room. 
		 
		 
	
		After a wholesome breakfast, check-out from the hotel and drive towards Srinagar through NH-1A and NH-501; en route visit Avantipur. 
		 
		Overlooked by river Jhelum, the town of Avantipur houses two temples that were almost ruined during medieval times. Dedicated to Lord Vishnu and Lord Shiva, these temples display intricate carvings and alluring sculptures along with an impressive architecture. 
		After covering a distance of about 90 km, arrive in Srinagar, head to Dal Lake and check-in at the houseboat/ Hotel. After spending some moments of relaxation, proceed to experience a soothing shikara ride. 
		Unique in its own way, Dal Lake captures the sight of all with its ever-charming beauty and floating market. The pulsating surroundings of this lake make it even more peaceful and will also rejuvenate you completely. 
		 
		Spend the evening at leisure, and later return to the houseboat. 
		 
		Followed by a hearty dinner, enjoy a pleasurable overnight stay. 
		 
		 
	
		After a scrumptious breakfast, check-out from the hotel and transfer to the Srinagar airport to continue your onward journey. 
		 
		 
		 "," 1,004
                            "
gulmarg,Heart Of Kashmir Deluxe,"19,794","
                            3 NIGHTS
                        ","
	
		
			On arrival in Srinagar, meet a Yatra representative who will arrange your transfers to Gulmarg via Tangmarg Road.
			 
			Srinagar, situated on the banks of river Jhelum, is the summer capital of Jammu and Kashmir. Its awe-inspiring landscape, magnificent architecture, tombs and temples, exquisite gardens and Dal Lake make it a heaven on earth. Surrounded by a number of lakes, this scenic city, serene in its own way, is also known as the Kashmiri Venice or the Venice of the East. Bestowing its old-world charm on tourists, Srinagar aces in natural beauty and historical significance.
			 
			Drive from Srinagar to Gulmarg via Tangmarg Road, and after covering around 50 km, arrive at your destination. Post reaching here, transfer to the hotel and relax for some time. 
			 
			As serene and peaceful as it can get, Gulmarg is truly a fantasy for all. Gulmarg derived its name from the immense lushness of hills, full of colourful flowers, and is thus one of the most popular destinations in India. A wide expanse of panoramic surroundings, spectacular views and simplicity add solace to the omnipresent charm of this town.
			 
			You may go on a fun-filled gondola ride at your own expense that offers a thrilling view of fir-clad slopes. With the evening at your leisure, you may opt for a stroll through enchanting valleys, along mountain streams, and to the lakes in the area. 
			 
			Later, Drive back to Srinagar, return to the hotel and have a comfortable sleep in your room.
			 
		 
		 
	 
	
		
			
				After a delectable breakfast, check-out from the hotel and drive to Pahalgam via NH1 A. 
				 
				Also known as the village of shepherds, Pahalgam attracts hordes of tourists owing to its gradually dropping temperature and the glistening river, Lidder flowing through here. Also, one of the best health resorts in the country, this astounding site is famous for its vast meadows, pine forests, pastures and a favourable weather. Its enthralling picturesque beauty is the reason behind some many Bollywood movies being shot here. 
				 
				After covering a distance of about 140 km, reach Pahalgam and check-in at the hotel. After sumptuous Lunch, depart for an excursion to the Aru Valley. About 11 km from Pahalgam, the Aru Valley offers an eclectic view and calm environs to tourists. 
				Next, take a tour of the Betaab Valley, set amidst pine trees. It has been a favourite shooting location for many Bollywood directors. Being at a walking distance from Pahalgam, this valley is the base camp for various adventure activities, such as mountaineering. 
				Later, trek to Chandanwari, which is the starting point for the Amarnath Yatra; it is approximately 16 km from Pahalgam. Being almost on the edge of the tree line, you will see trees giving way to alpine grasslands here.
				Thereon, return to the hotel and have a comfortable sleep in your room. 
				 
				 
			 
			 
		 
	
		
			
				After a wholesome breakfast, check-out from the hotel and drive towards Srinagar through NH-1A and NH-501; en route visit Avantipur. 
				 
				Overlooked by river Jhelum, the town of Avantipur houses two temples that were almost ruined during medieval times. Dedicated to Lord Vishnu and Lord Shiva, these temples display intricate carvings and alluring sculptures along with an impressive architecture. 
				After covering a distance of about 90 km, arrive in Srinagar, head to Dal Lake and check-in at the houseboat. After spending some moments of relaxation, proceed to experience a soothing shikara ride. (Unique in its own way, Dal Lake captures the sight of all with its ever-charming beauty and floating market. The pulsating surroundings of this lake make it even more peaceful and will also rejuvenate you completely.) 
				Begin the excursion by paying homage at Shankaracharya Temple. Named after the great saint, Shankaracharya, this temple is situated atop Gopadari Hill and is a revered Hindu pilgrimage site. Dedicated to Lord Shiva, this spiritual place can be reached after climbing around a hundred steps. It stands strong in an octagonal structure, resembling the shape of a Shiva linga.
				After this, journey to the Mughal Gardens and explore its unending beauty. With bright and colourful flowerbeds, gushing fountains and terraced lawns, the panoramic expanse of Mughal Gardens is beyond description.
				 
				After a jaunt to the astonishing sites of Srinagar, treat yourselves by indulging in some shopping at the bustling Lal Chowk. You can buy locally produced products, such as leather goods, embroidered mats and carpets, antique jewellery and the highly demanded Pashmina shawls.  
				 
				Spend the evening at leisure, and later return to the houseboat. 
				 
				Followed by a hearty dinner, enjoy a pleasurable overnight stay. 
				 
				 
			 
		 
	
		
			After a scrumptious breakfast, check-out from the hotel and transfer to the Srinagar airport to continue your onward journey. 
			 
			 
			 
		 "," 1,216
                            "
gulmarg,Delighted Srinagar getaway with Gulmarg Deluxe,"19,794","
                            3 NIGHTS
                        ","
	
		
		 
		Srinagar, situated on the banks of river Jhelum, is the summer capital of Jammu and Kashmir. Its awe-inspiring landscape, magnificent architecture, tombs and temples, exquisite gardens and Dal Lake make it a heaven on earth. Surrounded by a number of lakes, this scenic city, serene in its own way, is also known as the Kashmiri Venice or the Venice of the East. Bestowing its old-world charm on tourists, Srinagar aces in natural beauty and historical significance.
		 
		Drive from Srinagar to Gulmarg via Tangmarg Road, and after covering around 50 km, arrive at your destination. Post reaching here, transfer to the hotel and relax for some time. 
		 
		As serene and peaceful as it can get, Gulmarg is truly a fantasy for all. Gulmarg derived its name from the immense lushness of hills, full of colourful flowers, and is thus one of the most popular destinations in India. A wide expanse of panoramic surroundings, spectacular views and simplicity add solace to the omnipresent charm of this town.
		 
		You may go on a fun-filled gondola ride at your own expense that offers a thrilling view of fir-clad slopes. With the evening at your leisure, you may opt for a stroll through enchanting valleys, along mountain streams, and to the lakes in the area. 
		 
		Later, Drive back to Srinagar, return to the hotel and have a comfortable sleep in your room.
		 
		 
	 
	 
	
		
			After breakfast on this day enjoy your day in Gulmarg which is easily one of the premier hill resorts in the country. You could spend the day exploring the place; visit the world's highest Golf Course that the British once frequented to spend their summers (golf kit and caddy charges are at an additional cost). You could enjoy an exhilarating Gandola or cable car ride (Pay Directly). Do note that the Gondola ride is not included in the package and can be availed on direct payment basis; the ride will be operational depending on weather conditions. Later have a comfortable overnight stay at the hotel in Gulmarg ""Please note that in case there is heavy snow, a chained vehicle will have to be hired from Tanmarg to Gulmarg on direct payment basis. Also the Gondola ride is not included in the package and it completely depends on weather conditions. It may be closed at times due to bad weather or maintenance issues.
			 
	
		
			
			 
			Srinagar, situated on the banks of river Jhelum, is the summer capital of Jammu and Kashmir. Its awe-inspiring landscape, magnificent architecture, tombs and temples, exquisite gardens and Dal Lake make it a heaven on earth. Surrounded by a number of lakes, this scenic city, serene in its own way, is also known as the Kashmiri Venice or the Venice of the East. Bestowing its old-world charm on tourists, Srinagar aces in natural beauty and historical significance.
			 
			Begin the excursion by paying homage at Shankaracharya Temple. Named after the great saint, Shankaracharya, this temple is situated atop Gopadari Hill and is a revered Hindu pilgrimage site. Dedicated to Lord Shiva, this spiritual place can be reached after climbing around a hundred steps. It stands strong in an octagonal structure, resembling the shape of a Shiva linga.
			After this, journey to the Mughal Gardens and explore its unending beauty. With bright and colourful flowerbeds, gushing fountains and terraced lawns, the panoramic expanse of Mughal Gardens is beyond description.
			After a jaunt to the astonishing sites of Srinagar, treat yourselves by indulging in some shopping at the bustling Lal Chowk. You can buy locally produced products, such as leather goods, embroidered mats and carpets, antique jewellery and the highly demanded Pashmina shawls.  
			 
			After spending some moments of relaxation, proceed to experience a soothing shikara ride. 
			 
			Unique in its own way, Dal Lake captures the sight of all with its ever-charming beauty and floating market. The pulsating surroundings of this lake make it even more peaceful and will also rejuvenate you completely. 
			 
			Later, check-in at the Houseboat/ Hotel Followed by a hearty dinner, enjoy a pleasurable overnight stay. 
			 
		 
	
		
			After a scrumptious breakfast, check-out from the hotel/ houseboat and transfer to the Srinagar airport to continue your onward journey. 
			 
			 
		 "," 1,216
                            "
gulmarg,Heart Of Kashmir - Standard,"16,344","
                            3 NIGHTS
                        ","
	
		
			On arrival in Srinagar, meet a Yatra representative who will arrange your transfers to Gulmarg via Tangmarg Road.
			 
			Srinagar, situated on the banks of river Jhelum, is the summer capital of Jammu and Kashmir. Its awe-inspiring landscape, magnificent architecture, tombs and temples, exquisite gardens and Dal Lake make it a heaven on earth. Surrounded by a number of lakes, this scenic city, serene in its own way, is also known as the Kashmiri Venice or the Venice of the East. Bestowing its old-world charm on tourists, Srinagar aces in natural beauty and historical significance.
			 
			Drive from Srinagar to Gulmarg via Tangmarg Road, and after covering around 50 km, arrive at your destination. Post reaching here, transfer to the hotel and relax for some time. 
			 
			As serene and peaceful as it can get, Gulmarg is truly a fantasy for all. Gulmarg derived its name from the immense lushness of hills, full of colourful flowers, and is thus one of the most popular destinations in India. A wide expanse of panoramic surroundings, spectacular views and simplicity add solace to the omnipresent charm of this town.
			 
			You may go on a fun-filled gondola ride at your own expense that offers a thrilling view of fir-clad slopes. With the evening at your leisure, you may opt for a stroll through enchanting valleys, along mountain streams, and to the lakes in the area. 
			 
			Later, Drive back to Srinagar, return to the hotel and have a comfortable sleep in your room.
			 
		 
		 
	 
	
		
			
				After a delectable breakfast, check-out from the hotel and drive to Pahalgam via NH1 A. 
				 
				Also known as the village of shepherds, Pahalgam attracts hordes of tourists owing to its gradually dropping temperature and the glistening river, Lidder flowing through here. Also, one of the best health resorts in the country, this astounding site is famous for its vast meadows, pine forests, pastures and a favourable weather. Its enthralling picturesque beauty is the reason behind some many Bollywood movies being shot here. 
				 
				After covering a distance of about 140 km, reach Pahalgam and check-in at the hotel. After sumptuous Lunch, depart for an excursion to the Aru Valley. About 11 km from Pahalgam, the Aru Valley offers an eclectic view and calm environs to tourists. 
				Next, take a tour of the Betaab Valley, set amidst pine trees. It has been a favourite shooting location for many Bollywood directors. Being at a walking distance from Pahalgam, this valley is the base camp for various adventure activities, such as mountaineering. 
				Later, trek to Chandanwari, which is the starting point for the Amarnath Yatra; it is approximately 16 km from Pahalgam. Being almost on the edge of the tree line, you will see trees giving way to alpine grasslands here.
				Thereon, return to the hotel and have a comfortable sleep in your room. 
				 
				 
			 
			 
		 
	
		
			
				After a wholesome breakfast, check-out from the hotel and drive towards Srinagar through NH-1A and NH-501; en route visit Avantipur. 
				 
				Overlooked by river Jhelum, the town of Avantipur houses two temples that were almost ruined during medieval times. Dedicated to Lord Vishnu and Lord Shiva, these temples display intricate carvings and alluring sculptures along with an impressive architecture. 
				After covering a distance of about 90 km, arrive in Srinagar, head to Dal Lake and check-in at the houseboat. After spending some moments of relaxation, proceed to experience a soothing shikara ride. (Unique in its own way, Dal Lake captures the sight of all with its ever-charming beauty and floating market. The pulsating surroundings of this lake make it even more peaceful and will also rejuvenate you completely.) 
				Begin the excursion by paying homage at Shankaracharya Temple. Named after the great saint, Shankaracharya, this temple is situated atop Gopadari Hill and is a revered Hindu pilgrimage site. Dedicated to Lord Shiva, this spiritual place can be reached after climbing around a hundred steps. It stands strong in an octagonal structure, resembling the shape of a Shiva linga.
				After this, journey to the Mughal Gardens and explore its unending beauty. With bright and colourful flowerbeds, gushing fountains and terraced lawns, the panoramic expanse of Mughal Gardens is beyond description.
				 
				After a jaunt to the astonishing sites of Srinagar, treat yourselves by indulging in some shopping at the bustling Lal Chowk. You can buy locally produced products, such as leather goods, embroidered mats and carpets, antique jewellery and the highly demanded Pashmina shawls.  
				 
				Spend the evening at leisure, and later return to the houseboat. 
				 
				Followed by a hearty dinner, enjoy a pleasurable overnight stay. 
				 
				 
			 
		 
	
		
			After a scrumptious breakfast, check-out from the hotel and transfer to the Srinagar airport to continue your onward journey. 
			 
			 
			 
		 "," 1,004
                            "
gulmarg,A Weekend in Gulmarg Deluxe,"13,196","
                            2 NIGHTS
                        ","
	
		On arrival in Srinagar, meet a Yatra representative who will arrange your transfers to Gulmarg via Tangmarg Road.
		 
		Srinagar, situated on the banks of river Jhelum, is the summer capital of Jammu and Kashmir. Its awe-inspiring landscape, magnificent architecture, tombs and temples, exquisite gardens and Dal Lake make it a heaven on earth. Surrounded by a number of lakes, this scenic city, serene in its own way, is also known as the Kashmiri Venice or the Venice of the East. Bestowing its old-world charm on tourists, Srinagar aces in natural beauty and historical significance.
		 
		Drive from Srinagar to Gulmarg via Tangmarg Road, and after covering around 50 km, arrive at your destination. Post reaching here, transfer to the hotel and relax for some time. 
		 
		As serene and peaceful as it can get, Gulmarg is truly a fantasy for all. Gulmarg derived its name from the immense lushness of hills, full of colourful flowers, and is thus one of the most popular destinations in India. A wide expanse of panoramic surroundings, spectacular views and simplicity add solace to the omnipresent charm of this town.
		 
		You may go on a fun-filled gondola ride at your own expense that offers a thrilling view of fir-clad slopes. With the evening at your leisure, you may opt for a stroll through enchanting valleys, along mountain streams, and to the lakes in the area. 
		 
		Later, Drive back to Srinagar, return to the hotel and have a comfortable sleep in your room.
	After breakfast, transfer to Srinagar.
	 
	Srinagar, situated on the banks of river Jhelum, is the summer capital of Jammu and Kashmir. Its awe-inspiring landscape, magnificent architecture, tombs and temples, exquisite gardens and Dal Lake make it a heaven on earth. Surrounded by a number of lakes, this scenic city, serene in its own way, is also known as the Kashmiri Venice or the Venice of the East. Bestowing its old-world charm on tourists, Srinagar aces in natural beauty and historical significance.
	 
	Begin the excursion by paying homage at Shankaracharya Temple. Named after the great saint, Shankaracharya, this temple is situated atop Gopadari Hill and is a revered Hindu pilgrimage site. Dedicated to Lord Shiva, this spiritual place can be reached after climbing around a hundred steps. It stands strong in an octagonal structure, resembling the shape of a Shiva linga.
	After this, journey to the Mughal Gardens and explore its unending beauty. With bright and colourful flowerbeds, gushing fountains and terraced lawns, the panoramic expanse of Mughal Gardens is beyond description.
	After a jaunt to the astonishing sites of Srinagar, treat yourselves by indulging in some shopping at the bustling Lal Chowk. You can buy locally produced products, such as leather goods, embroidered mats and carpets, antique jewellery and the highly demanded Pashmina shawls.  
	 
	After spending some moments of relaxation, proceed to experience a soothing shikara ride. 
	 
	Unique in its own way, Dal Lake captures the sight of all with its ever-charming beauty and floating market. The pulsating surroundings of this lake make it even more peaceful and will also rejuvenate you completely. 
	 
	Later, check-in at the Houseboat/ Hotel Followed by a hearty dinner, enjoy a pleasurable overnight stay. "," 811
                            "
gulmarg,Kashmir Leisure - Deluxe,"15,999","
                            3 NIGHTS
                        ","
	
		
			You will be met by our representative at the Srinagar airport. He will assist and transfer you to the hotel / deluxe houseboat. In the afternoon you take a shikara ride on Dal Lake, where you visit the floating vegetable gardens. While riding the Shikara’s there are plenty of opportunities for bird watching with plentiful species including Kingfisher, Little Bittern, Common Pariah Kites, Grebe etc. Overnight in hotel / deluxe houseboats.
	
		
			
				After a delectable breakfast, check-out from the hotel and drive to Gulmarg via Tangmarg Road.
				
	
		
			
				After breakfast, proceed for a day excursion to Pahalgam. Pahalgam is in Anantnag District. It is a popular tourist destination and every year, many tourists visit it. Pahalgam has an average elevation of 8989 feet. The town of Pahalgam (Village of Shepherds) offers breath-taking views. Arrive Pahalgam and proceed for local sightseeing of pahalgam (Chandanwadi (3288 meters), Betaab Valley and Aru Valley) at a direct cost. Evening drive back to Srinagar. Dinner and Overnight stay at Srinagar.
	
		
			After a scrumptious breakfast, check-out from the hotel and transfer to the Srinagar airport to continue your onward journey.
			 
			 
			 
		 "," 983
                            "
gulmarg,Kashmir Leisure - Standard,"10,999","
                            3 NIGHTS
                        ","
	
		
			You will be met by our representative at the Srinagar airport. He will assist and transfer you to the hotel / deluxe houseboat. In the afternoon you take a shikara ride on Dal Lake, where you visit the floating vegetable gardens. While riding the Shikara’s there are plenty of opportunities for bird watching with plentiful species including Kingfisher, Little Bittern, Common Pariah Kites, Grebe etc. Overnight in hotel / deluxe houseboats.
	
		
			
				After a delectable breakfast, check-out from the hotel and drive to Gulmarg via Tangmarg Road.
				
	
		
			
				After breakfast, proceed for a day excursion to Pahalgam. Pahalgam is in Anantnag District. It is a popular tourist destination and every year, many tourists visit it. Pahalgam has an average elevation of 8989 feet. The town of Pahalgam (Village of Shepherds) offers breath-taking views. Arrive Pahalgam and proceed for local sightseeing of pahalgam (Chandanwadi (3288 meters), Betaab Valley and Aru Valley) at a direct cost. Evening drive back to Srinagar. Dinner and Overnight stay at Srinagar.
	
		
			After a scrumptious breakfast, check-out from the hotel and transfer to the Srinagar airport to continue your onward journey.
			 
			 
			 
		 "," 676
                            "
new delhi,Short Trip to Amritsar - Weekend Getaway (Ex Delhi),"12,105","
                            2 NIGHTS
                        ","
	
	After breakfast, visit Jallianwala Bagh. This historical area is known for the massacre commissioned by General Dyer, during the British Rule. In the evening, visit Wagah border. The guard changing ceremony every evening in the India - Pakistan border is the highlight of the area. By late evening, you return to the hotel room for overnight stay. 
	After breakfast, drive back to Delhi. "," 744
                            "
