place,package_name,price,time,about_trip,emi
myanmar,Picturesque Myanmar,"41,199","
                            5 NIGHTS
                        ","
	Arrival at Yangon International Airport and you will be transferred to Bagan. 
	
	After an early breakfast, check out from hotel and drive to Inle Lake - taking you from the flat, dry zone into the lush highlands of the Shan State.
	
	
		Begin your day with a visit of bright and authentic every 5 days local market which sells new vegetables, leafy foods items. 
	After an early breakfast, set out for your travel to Yangon. The distance of about 637 km will take about 9.5 hours for the journey. En route stop for lunch "," 2,532
                            "
myanmar,Explore Myanmar,"36,999","
                            5 NIGHTS
                        ","
	Arrival at Yangon International Airport and you will be transferred to Naypyitaw. 
	
		
			Today after breakfast, you will visit Uppatasanti Pagoda and National Museum at Naypyitaw. After that, you will transfer to Mandalay. 
	After breakfast, set out for full-day Mandalay local sightseeing. First head out towards Mandalay Hill 
	
		After breakfast drive to Yangon. On arrival at Yangon, travel to visit the amazing Shwedagon Pagoda 
	Today you will be able to visit the following : Chauk Htet Kyi Pagoda
	"," 2,274
                            "
myanmar,Vibrant Myanmar,"31,999","
                            4 NIGHTS
                        ","
	
		On arrival at Yangon International Airport, you will be transferred directly to your hotel. (Airport to Hotel will take approx 45 minutes). You will be served with juices/water bottles on the way. Check-in at the hotel and get freshen up and enjoy Lunch (on your own). Later in the afternoon, visit Chauk Htat Kyi - reclining Buddha statue, Bogyoke Market (Scott Market) - one of the oldest markets in the country. In the evening, visit the Shwedagon Pagoda (entrance fee to be paid directly) - the most popular landmark in the country. In the late evening return to the hotel and stay overnight at Yangon.
		 
		 
	
		After an early breakfast, travel directly to the capital of Myanmar """"Nay Pyi Taw"""". Naypyitaw is the modern capital of Myanmar (Burma), north of former capital, Yangon.
		 
		After reaching Naypyidaw, you will be able to enjoy a Safari ride at the Naypyidaw Safari Park (entrance fee to be paid directly). In the evening, visit the Uppatasanti Pagoda (entrance fee to be paid directly) - the pagoda houses a Buddha tooth relic from China. In the evening transfer to the hotel and stay overnight at Naypyidaw.
		 
		 
		 
		Later, in the evening, check in to the hotel, relax and stay overnight.
		 
		 
		 
	
		After an early breakfast, head out for an excursion to visit the famous Golden Rock Pagoda (entrance fee to be paid directly) also known as Kyaikhtiyo Pagoda. Later check in to the hotel and stay overnight at Bago.
	
		
			After an early breakfast, set out for half day sightseeing of Bago and then travel to Yangon. It will take around 1.5 hours to travel a total distance of 75 kms.
			 
			Visit Kyaikpun Pagoda, Kanbawzathadi Palace, Shwemawdaw Pagoda - built in the same design as Shwedagon Pagoda and is supposedly the tallest Pagoda in the country. On the way, you will be able to visit the Htauk Kyant Memorial-built in the memory of the fallen soldiers of World War. Later in the afternoon, arrive Yangon. Check in to the hotel and stay overnight at Yangon.
			 
			 
		 
	
		After breakfast, check out of the hotel and head directly to the airport for your onward return journey home.
		 "," 1,966
                            "
myanmar,Southern Myanmar-Roadtrip to the Nature,"27,999","
                            4 NIGHTS
                        ","
	
		
			On arrival at Yangon International Airport, you will be transferred directly to your hotel. (Airport to Hotel will take approx. 45 minutes). Check-in at the hotel and get freshen up and enjoy Lunch (on your own). Later in the afternoon, visit Chauk Htat Kyi - reclining Buddha statue, Bogyoke Market (Scott Market) - one of the oldest markets in the country. In the evening, visit the Shwedagon Pagoda (entrance fee to be paid directly) - the most popular landmark in the country. In the late evening return to the hotel and stay overnight at Yangon.
			 
			Chauk Htet Kyi Pagoda: This 65-meter-long reclining Buddha is another popular tourist spot in Yangon. Make sure to pay special attention to Buddha's feet when you visit this pagoda, as there are 108 unique symbols that represent the former lives of Buddha before attaining the Enlightenment.
			 
			Scott Market (Bogyoke Aung San Market): situated in the heart of Yangon on Bogyoke Aung San Road. The name of this road was also named after the market. The Bogyoke Aung San Market is the most popular market and a great tourist destination in Yangon (Note: The market is closed on Mondays and public holidays). Check in to the hotel in the evening and stay overnight.
			 
			Shwedagon Pagoda -
			 
			Believed to be the most sacred Pagoda in all of Myanmar, is a 326 feet structure gilded with gold plates. This amazing structure built by the Mon people of ancient Myanmar was initially built around the 6th-10th AD is now one of the most important landmarks in the city of Yangon.
			 
		 
	
		
			After breakfast at hotel, take a drive to Hpa An - an energetic, friendly town on the banks of the Thanlwin River. The main attractions though are scattered around the beautiful surrounding countryside, making this is an ideal area for relaxed touring, 289 km far from Yangon about over 5 hours. Along the way, sightseeing the authentic life of local people and natural beauties of the forest and farm.
			 
			Along the way, we’ll visit Bayin Nyi cave. There is a beautiful monastery here set in front of a sheer rock wall and surrounded by a large natural spring. It’s not uncommon to see young monks going for a swim, still clothed in full monk attire.
			 
			Take a lunch break on the way (on direct payment basis).
			 
			As we approach the city, the mountains surrounding Hpa An will slowly come into view. The next stop on our tour will be Kawgun cave (entrance fee to be paid directly). Every conceivable inch of this cave is covered in Buddha images, many dating back to the 7th century. There is also an option to climb to the top of a large rock formation for great views.
			 
			Stop as a sunset visit to Bat Cave as optional. Living up to its name, Bat Cave is home to tens of thousands of bats and located along the bank of the Thanlwin River. As the sun dips in the background, the bats come out in droves and is quite a sight.
			 
			There should be time to drop off your bags at the hotel before heading into town to visit Shwe Yin Myaw pagoda.
			 
		 
		 
	
		After breakfast in your hotel, visit Mount Zwekabin - the tallest of a chain of limestone-mountains, 2372 feet is crowned by a stupa, said to contain a hair of the Buddha. It’s a long walk to the top so we recommend an early start. The mountain boasts fantastic views over the Kayin’s countryside.
		 
		Then head to Kyauk Kalat, a pagoda put up on layers of natural rock formations. Flanked by a lake, the scenery guarantees a great photo opportunity.
		 
		Take a lunch break on the way (on direct payment basis).
		 
		After lunch, head out for an excursion to visit the famous Golden Rock Pagoda (entrance fee to be paid directly) also known as Kyaikhtiyo Pagoda.
		 
		Golden Rock Pagoda
		 
		- It is a small pagoda (7.3 metres - 24 ft) built on the top of a granite boulder covered with gold leaves. According to legend, the Golden Rock itself is precariously perched on a strand of the Buddha's hair. The balancing rock seems to defy gravity, as it perpetually appears to be on the verge of rolling down the hill. You can enjoy lunch (on direct payment basis) near the Pagoda in one of the local restaurants.
		 
		From the place called Kin Pun Sakhan which is just below the Golden Rock Pagoda, you will be taken by the specifically designed public vehicles (approx.: 45 min drive) to the Golden Rock (shared transfer - to be paid directly) up to the summit.
		 
		Upon arrival to the hilltop, take a short walk up to the Golden Rock pagoda by passing local snacks sellers - take this chance to snap some colorful photos.
		 
		Later check in to the hotel and stay overnight near Golden Rock.
		 
	
		
			
				After an early breakfast, descend to the base camp by shared transfer and take a drive to Bago for the sightseeing and then travel to Yangon.
				 
				Visit Kyaikpun Pagoda, Kanbawzathadi Palace, Shwemawdaw Pagoda - built in the same design as Shwedagon Pagoda and is supposedly the tallest Pagoda in the country. On the way, you will be able to visit the Htauk Kyant Memorial-built in the memory of the fallen soldiers of World War.
				 
				Note:
				Entrance Fee wherever applicable, needs to be paid directly.
				 
				Kyaikpun Pagoda -
				 
				A pagoda in the Bago Division of Burma, in the city of Bago. Most notably, Kyaik Pun Pagoda is the home to the Four Seated Buddha shrine, a 90 ft (27 m) statue depicting the four Buddhas namely Kakusandha, Konagamana, Kassapa, and Gautama seated in four positions, sitting back to back to four directions.
				 
				Kanbawzathadi Palace -
				 
				Kanbawzathadi Palace is a palace in Bago, Myanmar. The original palace, built for King Bayinnaung in 1556, consisted of 76 apartments and halls. It was burned down in 1599. It was reconstructed in 1990 and finished in 1992. Later in the afternoon, arrive Yangon. Check in to the hotel and stay overnight at Yangon.
				 
			 
			 
		 
	
		
			
			 
		 "," 1,720
                            "
myanmar,"Temple, Hill and Port-Myanmar","18,399","
                            4 NIGHTS
                        ","
	
		
			On arrival at Yangon International Airport, you will be transferred directly to your hotel. (Airport to Hotel will take approx. 45 minutes). Check-in at the hotel and get freshen up and enjoy Lunch (on your own). Later in the afternoon, visit Chauk Htat Kyi - reclining Buddha statue, Bogyoke Market (Scott Market) - one of the oldest markets in the country. In the evening, visit the Shwedagon Pagoda (entrance fee to be paid directly) - the most popular landmark in the country. In the late evening return to the hotel and stay overnight at Yangon.
			 
			Chauk Htet Kyi Pagoda: This 65-meter-long reclining Buddha is another popular tourist spot in Yangon. Make sure to pay special attention to Buddha's feet when you visit this pagoda, as there are 108 unique symbols that represent the former lives of Buddha before attaining the Enlightenment.
			 
			Scott Market (Bogyoke Aung San Market): situated in the heart of Yangon on Bogyoke Aung San Road. The name of this road was also named after the market. The Bogyoke Aung San Market is the most popular market and a great tourist destination in Yangon (Note: The market is closed on Mondays and public holidays). Check in to the hotel in the evening and stay overnight.
			 
			Shwedagon Pagoda -
			 
			Believed to be the most sacred Pagoda in all of Myanmar, is a 326 feet structure gilded with gold plates. This amazing structure built by the Mon people of ancient Myanmar was initially built around the 6th-10th AD is now one of the most important landmarks in the city of Yangon.
			 
		 
	
		
			After an early breakfast, head out for an excursion to visit the famous Golden Rock Pagoda (entrance fee to be paid directly) also known as Kyaikhtiyo Pagoda.
			 
			Golden Rock Pagoda
			 
			- It is a small pagoda (7.3 metres - 24 ft) built on the top of a granite boulder covered with gold leaves. According to legend, the Golden Rock itself is precariously perched on a strand of the Buddha's hair. The balancing rock seems to defy gravity, as it perpetually appears to be on the verge of rolling down the hill. You can enjoy lunch (on direct payment basis) near the Pagoda in one of the local restaurants.
			 
			From the place called Kin Pun Sakhan which is just below the Golden Rock Pagoda, you will be taken by the specifically designed public vehicles (approx.: 45 min drive) to the Golden Rock (shared transfer - to be paid directly) up to the summit.
			 
			Upon arrival to the hilltop, take a short walk up to the Golden Rock pagoda by passing local snacks sellers - take this chance to snap some colorful photos.
			 
			Later check in to the hotel and stay overnight near Golden Rock.
		 
		 
	
		
			""After an early breakfast, descend to the base camp by shared transfer and take a drive to Bago for the sightseeing and then travel to Yangon. Visit Kyaikpun Pagoda, Kanbawzathadi Palace, Shwemawdaw Pagoda - built in the same design as Shwedagon Pagoda and is supposedly the tallest Pagoda in the country. On the way, you will be able to visit the Htauk Kyant Memorial-built in the memory of the fallen soldiers of World War.
			 
			Note:
			Entrance Fee wherever applicable, needs to be paid directly.
			 
			Kyaikpun Pagoda -
			 
			A pagoda in the Bago Division of Burma, in the city of Bago. Most notably, Kyaik Pun Pagoda is the home to the Four Seated Buddha shrine, a 90 ft (27 m) statue depicting the four Buddhas namely Kakusandha, Konagamana, Kassapa, and Gautama seated in four positions, sitting back to back to four directions.
			 
			Kanbawzathadi Palace -
			 
			Kanbawzathadi Palace is a palace in Bago, Myanmar. The original palace, built for King Bayinnaung in 1556, consisted of 76 apartments and halls. It was burned down in 1599. It was reconstructed in 1990 and finished in 1992.
			 
			Later in the afternoon, arrive Yangon. Check in to the hotel and stay overnight at Yangon.
	
		
			
				After Breakfast at hotel, your full day excursion to Thanlyin/Syriam will start with only 45 minutes’ drive across the Bago River from Yangon.
				 
				Thanlyin (Syriam): was an important trading center in the 17th Century under the Portuguese Adventurer De Brito.
				Today Thanlyin is noted for its Deep-Sea Port Projects in Thilawa.
				 
				Tour highlights are -
				 
				Portuguese Church: the ruins of a Catholic church built by an Italian Barnabite missionary can still be seen.
				 
				Kyaik-Khauk Pagoda (entrance fee to be paid directly): it perches on the hillock of the town, an imposing golden stupa similar to the Shwedagon with a history dated back over 2,000 years. The two tombs in front of the pagoda are Myanmar writers Natshinnaung and Padethayaza who wrote about ordinary people in Ava period and were captured by Mon.
				 
				Take a break for lunch (on direct payment basis).
				 
				Later, proceeds to Kyauk-Tan Pagoda (entrance fee and ferry ticket to be paid directly) - a Pagoda on a small island on a tributary of Yangon’s river. On the way back to Yangon, stop at Bada-Gyi village to see 41 feet high - 100 years old - huge Seated Buddha Image.
				 
				Later, in the evening, check in to the hotel, relax and stay overnight.
				 
		 
	
		
			
			 
		 "," 1,131
                            "
myanmar,Gateway to Thanlyin - Myanmar,"12,299","
                            2 NIGHTS
                        ","
	
	After Breakfast at hotel, your full day excursion to Thanlyin/Syriam will start with only 45 minutes’ drive across the Bago River from Yangon.
	"," 756
                            "
myanmar,Yangon and Environs - Myanmar,"16,999","
                            3 NIGHTS
                        ","
	
		
			
				On arrival at Yangon International Airport, you will be transferred directly to your hotel. (Airport to Hotel will take approx. 45 minutes). Check-in at the hotel and get freshen up and enjoy Lunch (on your own). Later in the afternoon, visit Chauk Htat Kyi - reclining Buddha statue, Bogyoke Market (Scott Market) - one of the oldest markets in the country. In the evening, visit the Shwedagon Pagoda (entrance fee to be paid directly) - the most popular landmark in the country. In the late evening return to the hotel and stay overnight at Yangon.
				 
				Chauk Htet Kyi Pagoda: This 65-meter-long reclining Buddha is another popular tourist spot in Yangon. Make sure to pay special attention to Buddha's feet when you visit this pagoda, as there are 108 unique symbols that represent the former lives of Buddha before attaining the Enlightenment.
				 
				Scott Market (Bogyoke Aung San Market): situated in the heart of Yangon on Bogyoke Aung San Road. The name of this road was also named after the market. The Bogyoke Aung San Market is the most popular market and a great tourist destination in Yangon (Note: The market is closed on Mondays and public holidays). Check in to the hotel in the evening and stay overnight.
				 
				Shwedagon Pagoda -
				 
				Believed to be the most sacred Pagoda in all of Myanmar, is a 326 feet structure gilded with gold plates. This amazing structure built by the Mon people of ancient Myanmar was initially built around the 6th-10th AD is now one of the most important landmarks in the city of Yangon.
				 
	After breakfast at your hotel, drive to Bago (entrance fee to be paid directly) - the ancient capital of Mon Kingdom which is 80km northeast of Yangon.
	 
	Tour highlights are -
	 
	Kya Khat Wain Monastery: to observe one of the three largest Monasteries in the country and the Buddhist monastic life and to observe the lunch process of thousands of monks who take their last meal of the day at 10:30 am in total silence.
	 
	Shwe Maw Daw Pagoda: The over 2,000 years old magnificent temple.
	 
	Kanbawzathardi Palace Site: famed of King Bayint Naung of 15th Century AD.
	 
	Take a break for lunch (on direct payment basis).
	 
	Shwe Thar Lyaung (The reclining Buddha): which is 55 meters long and dating back 994 AD.
	 
	Mya Thar Lyaung: The Colossal Reclining Buddha Image which was recently restored.
	 
	If time permits, observe a local “Cheroot”; mild cigar making industry in Bago. And at last, Kyaik-Pun four huge seated Buddha Images in the open air. Late afternoon drive back to Yangon.
	 
	En route stop at Htauk Kyant Alliance WWII cemetery - memorial cemetery of Allied Soldiers who died in Myanmar Campaign during the WWII. This cemetery is beautifully kept grounds has 27,000 stone-graves of Common–wealth & Allied Soldiers.
	 
	Later, in the evening, check in to the hotel, relax and stay overnight.
	 
	
		
			
				After Breakfast at hotel, your full day excursion to Thanlyin/Syriam will start with only 45 minutes’ drive across the Bago River from Yangon.
				 
				Thanlyin (Syriam): was an important trading center in the 17th Century under the Portuguese Adventurer De Brito. Today Thanlyin is noted for its Deep-Sea Port Projects in Thilawa.
				 
				Tour highlights are -
				 
				Portuguese Church: the ruins of a Catholic church built by an Italian Barnabite missionary can still be seen.
				 
				Kyaik-Khauk Pagoda (entrance fee to be paid directly): it perches on the hillock of the town, an imposing golden stupa similar to the Shwedagon with a history dated back over 2,000 years. The two tombs in front of the pagoda are Myanmar writers Natshinnaung and Padethayaza who wrote about ordinary people in Ava period and were captured by Mon.
				 
				Take a break for lunch (on direct payment basis).
				 
				Later, proceeds to Kyauk-Tan Pagoda (entrance fee and ferry ticket to be paid directly) - a Pagoda on a small island on a tributary of Yangon’s river. On the way back to Yangon, stop at Bada-Gyi village to see 41 feet high - 100 years old - huge Seated Buddha Image.
				 
				Later, in the evening, check in to the hotel, relax and stay overnight.
				 
	
		
			
				After breakfast, check out of the hotel and head directly to the airport for your onward return journey home."," 1,045
                            "
myanmar,Yangon through Hantharwaddy Dynasty,"11,999","
                            2 NIGHTS
                        ","
	
		
			
				On arrival at Yangon International Airport, you will be transferred directly to your hotel. (Airport to Hotel will take approx. 45 minutes). Check-in at the hotel and get freshen up and enjoy Lunch (on your own). Later in the afternoon, visit Chauk Htat Kyi - reclining Buddha statue, Bogyoke Market (Scott Market) - one of the oldest markets in the country. In the evening, visit the Shwedagon Pagoda (entrance fee to be paid directly) - the most popular landmark in the country. In the late evening return to the hotel and stay overnight at Yangon.
				 
				Chauk Htet Kyi Pagoda: This 65-meter-long reclining Buddha is another popular tourist spot in Yangon. Make sure to pay special attention to Buddha's feet when you visit this pagoda, as there are 108 unique symbols that represent the former lives of Buddha before attaining the Enlightenment.
				 
				Scott Market (Bogyoke Aung San Market): situated in the heart of Yangon on Bogyoke Aung San Road. The name of this road was also named after the market. The Bogyoke Aung San Market is the most popular market and a great tourist destination in Yangon (Note: The market is closed on Mondays and public holidays). Check in to the hotel in the evening and stay overnight.
				 
				Shwedagon Pagoda -
				 
				Believed to be the most sacred Pagoda in all of Myanmar, is a 326 feet structure gilded with gold plates. This amazing structure built by the Mon people of ancient Myanmar was initially built around the 6th-10th AD is now one of the most important landmarks in the city of Yangon.
				 
	After breakfast at your hotel, drive to Bago (entrance fee to be paid directly) - the ancient capital of Mon Kingdom which is 80km northeast of Yangon.
	 
	Tour highlights are -
	 
	Kya Khat Wain Monastery: to observe one of the three largest Monasteries in the country and the Buddhist monastic life and to observe the lunch process of thousands of monks who take their last meal of the day at 10:30 am in total silence.
	 
	Shwe Maw Daw Pagoda: The over 2,000 years old magnificent temple.
	 
	Kanbawzathardi Palace Site: famed of King Bayint Naung of 15th Century AD.
	 
	Take a break for lunch (on direct payment basis).
	 
	Shwe Thar Lyaung (The reclining Buddha): which is 55 meters long and dating back 994 AD.
	 
	Mya Thar Lyaung: The Colossal Reclining Buddha Image which was recently restored.
	 
	If time permits, observe a local “Cheroot”; mild cigar making industry in Bago. And at last, Kyaik-Pun four huge seated Buddha Images in the open air. Late afternoon drive back to Yangon.
	 
	En route stop at Htauk Kyant Alliance WWII cemetery - memorial cemetery of Allied Soldiers who died in Myanmar Campaign during the WWII. This cemetery is beautifully kept grounds has 27,000 stone-graves of Common–wealth & Allied Soldiers.
	 
	Later, in the evening, check in to the hotel, relax and stay overnight.
	 
	
		
			
				After breakfast, check out of the hotel and head directly to the airport for your onward return journey home."," 737
                            "
malaysia,Lexis Hibiscus Port Dickson with Kuala Lumpur,"53,990","
                            5 NIGHTS
                        ","
	
		Welcome to Malaysia, Truley Asia! Upon arrival at KLIA, clear the immigration formalities and get transferred to the hotel. 
		Rest day is at leisure to explore on your own.  
		Overnight stay at the hotel. 
	
		
			
				
					After breakfast, will bring you to the confluence of two rivers (Gombak & Klang River) where the name of Kuala Lumpur originated from, then to the King's Palace, the National Monument, drive pass Lake Gardens, photostop at National Mosque, the Moorish Styled Railway Station, then proceed to the Independence Square and Sultan Abdul Samad Building, nickname as the Clock Tower of Kuala Lumpur, which used to be Malaysia High Court bases. You should notice that abundant greenery in the city, particularly at the Lake Gardens. 
					A photo stop at the magnificent Petronas Twin Towers will also is included.
					Later in evening proceed for Kuala lumpur iconic ""KL Tower"", enjoy the magnificent 360 degree panoramic view from the observation deck.
					Overnight stay at teh hotel.
	
		
			
				Post breakfast, you will be transfered to Lexis Hibiscus, Port Dickson
				Once you arrive to Port Dickson, you will check in into your pool villa. 
				Experience the worldcalss hospitality, Idyllic views, refined luxurious living, modern design, superb quality, world-class amenities at Lexis Hibiscus Port Dickson. 
				Overnight stay at Pool Villa.
	Post Breakfast, you are free to sprawl over the 1+ km strech over the sea, it's a wonder to see 500+ pool villas at one place. 
	Enjoy the Hibiscus walk, try local cuisine & lively activities/shows happening at the beach(if any). 
	We advise you to kindly go for Helicopter ride (payable on ground there itself). Also enjoy the watersport activities or you may goo to Army musem / Ostrich Farm. 
	Overnight stay at Pool Villa.
	
		Post Breakfast, you will be transfered to airport to catch your flight to India."," 3,318
                            "
malaysia,Singapore Malaysia Dream Cruise,"22,699","
                            2 NIGHTS
                        ","
	Disembark cruise at 12:00 hrs noon.
	 
	 "," 1,395
                            "
malaysia,Kuala Lumpur with Ipoh,"55,990","
                            4 NIGHTS
                        ","
	Arrive at the Kuala Lumpur International Airport and proceed to clear the immigration formalities. Start your journey to the third largest city of Malaysia - Ipoh. It has got a rich architectural, cultural and culinary heritage. Upon arrival, unwind and make your way to the Lost World Theme Park. Lost World Of Tambun is Malaysia’s premiere action and adventure family holiday destination. A wholesome family experience awaits you behind the majestic walls with everything you could possibly want from amusement park rides to eco-adventure thrills! In the evening, rest, relax and rejuvenate at the Hot Springs. Just immerse yourself in our 100% natural mineral hot springs, the concentrated minerals in the hot springs will refresh you after a long day of exhausting fun! 
	After breakfast, check out of the hotel and proceed for Half Day City Tour of Ipoh. Main sights like Ipoh Railway Station - State Mosque - Town Hall Building - Sam Poh Tong - Kek Lok Tong - Pomelo fruit stalls - Ipoh Museum will be covered during the tour. Post the tour you will be driven to Kuala Lumpur. It is approx. a 2 hour car drive. Enroute you will visit Putrajaya, named in homage to Malaysia's first prime minister, Tunku Abdul Rahman Putra, is also referred to as the ‘Intelligent Garden City.’ Putrajaya houses Malaysia’s government administrative center amid lush greenery and botanical gardens sprinkled across the vast landscape. Upon arrival in Kuala Lumpur, proceed for a city tour of Kuala Lumpur. An interesting tour which unveils the beauty and charm of the old and new Kuala Lumpur –
	the garden city of lights. Experience the contrast of the magnificent skyscrapers and the architecture of the colonial days.
	Overnight stay at Kuala Lumpur.
	
		Today after breakfast, get ready to experience the best day ever! The one-stop place for fun, whether you are aged 8 or 80! With over 90 attractions spread across 88 acres, Sunway Lagoon provides the ultimate theme park experience in 6 adventure zones — Water Park, Amusement Park, Wildlife Park, Extreme Park, Scream Park & Nickelodeon Lost Lagoon– Asia’s 1st Nickelodeon Themed Land. 
		Overnight stay in Kuala Lumpur.
	
		
			Today explore the famous Batu Caves and their remarkable caverns on this tour from Kuala Lumpur. Visit this famous spiritual site before making your way to the crisp mountain air of the Genting Highlands, and riding a cable car with beautiful rainforest views. Spend some time in the beautiful weather amidst the clouds and mountains.
	
		Finish your last minute shopping before you proceed to the airport. Arrive at the airport for your flight back home."," 3,440
                            "
malaysia,Kuala Lumpur Ladies Special,"47,990","
                            3 NIGHTS
                        ","
	
		Arrive at the Kuala Lumpur International Airport and proceed to Genting Highlands - an international power house whose integrated entertainment facilities have turned it into the City of Entertainment, it stands tall in its own right, 6,000 feet above sea level. Maybe it’s the cool, inviting weather. Located only 45 minutes from Kuala Lumpur, Resorts World Genting is a welcome change from the heat and humidity of the city. Enroute visit Batu caves, one of Kuala Lumpur’s most frequented tourist attractions, is a limestone hill comprising three major caves and a number of smaller ones. Located approximately 11 kilometres to the north of Kuala Lumpur, this 100-year-old temple features idols and statues erected inside the main caves and around it. Incorporated with interior limestone formations said to be around 400 million years old, the temple is considered an important religious landmark by Hindus. Post this stop at the Premium Outlets for an exhilarating shopping experience. Enjoy the crisp mountain air as you make your way up to Resorts World Genting on the new Awana SkyWay. It takes just 10 minutes to ascend from Awana Station to the final stop, SkyAvenue Station. Take breathtaking mountain views and enjoy the cool hillstation.
	
		Today morning check-out of the hotel and proceed to Kuala Lumpur. Experience the unique blend of modern, historic, secular and religious sights found in Kuala Lumpur during this 4-hour sightseeing tour. Explore iconic landmarks like the sky-high Petronas Towers (photostop), see the country’s National Mosque and explore the exquisite architecture of the Kuala Lumpur Railway Station, plus much more. In the evening enjoy sumptuous indian dinner at the hotel in Kuala Lumpur.
	In the morning, gear up for some retail therapy. Plan your perfect day to get a real sense of the city’s shopping scene. For high end fashion, the Bukit Bintang and KLCC areas provide the most variety, with upmarket malls such as Pavilion KL and Suria KLCC home to international brands such as Jimmy Choo, Diane Von Fürstenberg and Louis Vuitton. Meanwhile, shopping centres like Low Yat Plaza and Berjaya Times Square are great places to spend your ringgit on tech-related products, and indie fashion finds.
	
		
			After breakfast, you will be driven to the airport for your flight back home.
			 "," 2,949
                            "
norway,Charms of Tromso (Land Only),"46,990","
                            2 NIGHTS
                        ","
	
		
			
				
					
	 
	
		
			"," 2,887
                            "
bergen,Scenic Norway,"2,43,990","
                            9 NIGHTS
                        ",," 14,993
                            "
antalya,Grand Turkey Tour,"88,800","
                            11 NIGHTS
                        ",," 5,457
                            "
antalya,Beautiful Turkey Tour,"69,900","
                            8 NIGHTS
                        ",," 4,295
                            "
belgium,European Delight (Land Only),"92,990","
                            6 NIGHTS
                        ","
	• After a lovely breakfast at the hotel, prepare for the next leg of your Europe tour
	 "," 5,714
                            "
south africa,Wild Coast & Garden Route in South Africa (Land Only),"1,13,000","
                            7 NIGHTS
                        ","
	
		
			
				Guest Arrive in Durban. Post arrival Guests enjoy the morning at leisure. The tour departs late afternoon for Port Edward on the South Coast. Arrive early evening, in time for dinner (own account) at one of the resort’s many restaurants.
	
		
			
				
					Guests enjoy the morning at leisure before departing for Mthatha, stopping for lunch en route (own account). The Mandela Route takes a scenic drive on the N2 highway to Mthatha. Once there, guests can follow in the footsteps of Nelson Mandela, a South African icon. Arriving at the hotel in the late afternoon, guests freshen up before enjoying dinner at the hotel (own account).
	Guests enjoy an early breakfast and depart from Mthatha to the marina town of Port Alfred via Qunu, where Nelson Mandela was laid to rest and is still recognised as his family home. Guests continue south and enjoy lunch en route (own account), and arrive late afternoon at the hotel in the heart of the Sunshine Coast.
	
	
	
	After breakfast, the tour journeys westwards, along Route 62 and via the Cape Winelands, to Cape Town. Route 62 is an iconic route with intoxicating and ever-changing landscapes and is possibly the world's longest wine route. Lunch en route (own account). Guests visit a wine estate for a cheese and wine pairing followed by a guided cellar tour in the Robertson Wine Valley (own account).
	
	Cape Town boasts a smorgasbord of delights, including an impressive mountain range, an inviting night life, extensive shopping venues, world-class art and cultural events. After breakfast, guests spend the morning at leisure discovering the Mother City or join an optional, guided full day Cape Point tour (own account) including Cape Point, Boulder's Beach (entrance fee for own account) and Kirstenbosch Botanical Gardens. Dine out or at the hotel (own account)."," 6,944
                            "
seville,The Great Iberian Route,"97,700","
                            11 NIGHTS
                        ","
	
		
			Welcome to the Capital of Spain. On arrival, private transfer by luxury car, Mercedes or Audi, with an English-speaking driver. Accommodation in your hotel.
			 
	
		
			Buffet breakfast at the hotel.
			Enjoy a city tour by touristic bus hop on/off and discover the capital of Spain on your own. Accommodation in your hotel.
			 
		 
	 
	
		Buffet breakfast at the hotel. Private transfer to Madrid airport in order to pick up the flight to Lisbon. Only 1 hour and you will be in the capital city of Portugal. Private transfer on arrival to your hotel.Accommodation in your hotel.
		 
	 
	
		Buffet breakfast at the hotel.Enjoy a city tour by touristic bus hop on/off and discover the capital of Portugal on your own. Accommodation in your hotel.
		 
	
		
			Buffet breakfast at the hotel. Private transfer to Lisbon airport and flight to Seville. Private transfer on arrival in order to escort you to your hotel. Accommodation in your hotel.
			 
		 
	 
	
		
			Buffet breakfast at the hotel.Enjoy a city tour by touristic bus hop on/off and discover the city on your own. Accommodation in your hotel.
			 
			 
		 
	 
	
		
			Buffet breakfast at the hotel. Pick up your fast train to Granada. Accommodation in your hotel.
			 
	
		
			Buffet breakfast at the hotel. Regular tour of Alhambra Palace & Generalife Gardens. The Alhambra, built on the top of a hill. The palace complexes of the Alhambra and Generalife, beside the Albaicin, have been declared World Heritage Sites by UNESCO.
			 
			** Final tour timing will be confirmed 15 days before service date, due to Alhambra entrances policy Accommodation in your hotel.**
		 
	
		
			Buffet breakfast at the hotel. In the morning pick up your fast train to Barcelona. Accommodation in your hotel.
			 
		 
	 
	
		
			Buffet breakfast at the hotel.
			 
			Enjoy a city tour by touristic bus hop on/off and discover the capital of Catalunya on your own. Accommodation in your hotel.
			 
		 
	
		
			Buffet breakfast. Free day at leisure. Accommodation in your hotel.
			 
	 
	
		
			Buffet breakfast. Private transfer from the hotel to the international airport. Proceed onwards to your next destination.
			 
		 
	 "," 6,003
                            "
